Time,vcu.INS.pitch_rate
747540991,0.0372499972581863
747543284,0.0381895899772644
747546007,0.0430309101939201
747548315,0.0474101044237614
747563367,0.0476862862706184
747570848,0.015964962542057
747573215,0.00999842025339603
747580811,-0.00822688452899456
747583256,-0.0143295833840966
747716082,0.145189955830574
747718815,0.155935123562813
747720946,0.158713862299919
747723475,0.161104127764702
747725929,0.166269525885582
747728885,0.166580751538277
747731044,0.162586078047752
747733329,0.166254416108131
747735879,0.1679497808218
747738340,0.156265333294868
747741030,0.141082242131233
747743258,0.134689256548882
747745869,0.123216405510902
747748367,0.103873357176781
747751051,0.0896218717098236
747753408,0.0749117657542229
747755876,0.058484572917223
747758421,0.0370526351034641
747761089,0.018658172339201
747763354,0.00477288709953427
747765845,-0.0122092263773084
747768422,-0.0277547687292099
747771131,-0.041435606777668
747781166,-0.0917524844408035
747783429,-0.107483111321926
747801215,-0.158665642142296
747803501,-0.159147769212723
747821251,-0.166395500302315
747823587,-0.163616538047791
747841264,-0.127799496054649
747843668,-0.116429850459099
747860978,-0.0278094243258238
747863748,-0.02531997859478
747865873,-0.0135457143187523
747868343,0.00618748553097248
747880879,0.0573285892605782
747883827,0.0684947445988655
747885929,0.0744500234723091
747900918,0.107146270573139
747903824,0.112827695906162
747905964,0.116348661482334
747920929,0.0943226367235184
747936098,0.0447060540318489
747938315,0.0336744487285614
747940968,0.0255276914685965
747943932,0.014598716981709
747960979,-0.0556572899222374
747963231,-0.058954618871212
747981019,-0.0633211359381676
748000787,-0.0319340415298939
748003285,-0.0255804657936096
748006184,-0.0088952025398612
748021067,0.0306791886687279
748023292,0.0383462496101856
748041078,0.0747431591153145
748043254,0.0789156705141068
748058422,0.0805680677294731
748060811,0.0770812407135963
748080871,0.0562134645879269
748083246,0.0425585843622684
748100809,0.00104501564055681
748103257,-0.00398161122575402
748120856,-0.0449913740158081
748123289,-0.044672530144453
748125942,-0.0423017181456089
748140930,-0.0586638599634171
748143252,-0.0541844703257084
748146136,-0.0538654737174511
748160815,-0.0415084883570671
748163230,-0.0421476773917675
748165944,-0.0350999683141708
748183248,-0.0129363536834717
748186030,-0.0122412713244557
748200811,-0.0310223642736673
748203248,-0.0257258098572493
748223292,-0.0592062175273895
748226038,-0.0628559067845345
748228890,-0.0601664483547211
748241022,-0.0853535458445549
748243255,-0.0848485678434372
748246118,-0.0765338912606239
748260925,-0.0607158206403255
748263294,-0.04872952029109
748281019,-0.0130305280908942
748283247,-0.014526573009789
748301079,-0.000170485349372029
748303261,0.00165699003264308
748305974,0.00494329910725355
748308341,-0.00276757637038827
748321174,-0.0156184593215585
748323291,-0.018113873898983
748325897,-0.0238550864160061
748328409,-0.0247527658939362
748341465,-0.0373646356165409
748343255,-0.0493903160095215
748345992,-0.0527522265911102
748363336,-0.0498393923044205
748366064,-0.0444297641515732
748383429,-0.0210320726037025
748385945,-0.0181436464190483
748400819,0.00940593983978033
748403489,0.0119695868343115
748406030,0.0174575429409742
748420878,0.0361018106341362
748423584,0.0407696850597858
748440950,0.0538352839648724
748443318,0.0475225560367107
748460823,0.0471784323453903
748463247,0.0515922233462334
748465974,0.0561511218547821
748468337,0.0512135550379753
748470816,0.0470247827470303
748480824,0.0422917976975441
748483247,0.0432122722268105
748486059,0.0367680713534355
748500812,0.0319067612290382
748503249,0.0290663633495569
748506140,0.0241757519543171
748520840,0.00671281293034554
748523286,0.00140205537900329
748526226,-0.00274242297746241
748541049,-0.0150297759100795
748543281,-0.0136346127837896
748546219,-0.0197089873254299
748548647,-0.0235704649239779
748560827,-0.0307868625968695
748563234,-0.0365896672010422
748566299,-0.0360540263354778
748583246,-0.0313370116055012
748586384,-0.0292863752692938
748600811,-0.0231202803552151
748603248,-0.0185253992676735
748606405,-0.0196900889277458
748620857,-0.00562706217169762
748623291,-0.00252193468622863
748625871,0.00561813171952963
748638906,0.00378939462825656
748640955,0.00251968880183995
748643283,0.00121141469571739
748645874,0.000930224545300007
748660813,0.00063899636734277
748663222,-0.00183241907507181
748680865,-0.0110407155007124
748683246,-0.00663026142865419
748685886,-0.00654735136777163
748700931,-0.0113325323909521
748703246,-0.0120932124555111
748706106,-0.0119307097047567
748720995,0.00196872418746352
748723339,0.00112544721923769
748725884,0.00917225610464811
748741078,0.0166129153221846
748743303,0.0192005075514317
748745865,0.0170442536473274
748749105,0.011605535633862
748761139,-0.0010084630921483
748763315,-0.00886826682835817
748765874,-0.011567821726203
748781151,-0.0297200549393892
748783246,-0.0319716297090054
748785954,-0.034269567579031
748801190,-0.0350391492247581
748820875,-0.0175593215972185
748823341,-0.0199398100376129
748825877,-0.0175060033798218
748828644,-0.00698085268959403
748843321,-0.00978686846792698
748845877,-0.00409919861704111
748860814,-0.01353111397475
748863357,-0.0133065413683653
748880855,-0.018367487937212
748883453,-0.0182200968265533
748885876,-0.0204532220959663
748900867,-0.0083193052560091
748903522,-0.00863735191524029
748906110,-0.00793086923658848
748908778,-0.00612962013110518
748920906,-0.00490455236285925
748923613,-0.00845860131084919
748925885,-0.0159845594316721
748940927,-0.0275768600404263
748943359,-0.0325901284813881
748945872,-0.0356901586055756
748960958,-0.0650066733360291
748963317,-0.0695021003484726
748965848,-0.0667535662651062
748968860,-0.0696250200271606
748980970,-0.0874278321862221
748983248,-0.0922656059265137
749001010,-0.0765535235404968
749003279,-0.0702317878603935
749020799,-0.0403395853936672
749023379,-0.0339171551167965
749026030,-0.0269451644271612
749041073,-0.00702934712171555
749043294,0.00326054380275309
749046122,0.0117364739999175
749063306,0.0785709768533707
749065863,0.0787990614771843
749068787,0.082640178501606
749080856,0.11045066267252
749083285,0.105529338121414
749101162,0.072458527982235
749103286,0.0716842338442802
749120854,0.0312831215560436
749123378,0.02456259354949
749125887,0.0102840010076761
749140939,-0.0330317355692387
749143317,-0.039398156106472
749145857,-0.0422589778900146
749163323,-0.0625624135136604
749165942,-0.060145165771246
749183255,-0.0507135689258575
749201003,-0.04713249579072
749221035,-0.0171311087906361
749223345,-0.0122445458546281
749225936,-0.00767769385129213
749241452,0.00120785250328481
749243288,0.00272104563191533
749245883,0.00630996748805046
749261540,0.0230810362845659
749263301,0.0254336073994637
749265877,0.0262897424399853
749268369,0.0241491328924894
749281446,0.0165141653269529
749283234,0.0223617143929005
749301492,0.00741165084764361
749303232,-0.000870692543685436
749306088,-0.00207616505213082
749308324,0.000483215553686023
749321613,-0.0293397605419159
749323352,-0.0368506908416748
749325938,-0.0396952703595161
749341615,-0.087374709546566
749343337,-0.0902120471000671
749345932,-0.0985531657934189
749363429,-0.137381434440613
749365874,-0.142806559801102
749368451,-0.14647912979126
749380847,-0.140521749854088
749383525,-0.139451831579208
749385892,-0.134070992469788
749400914,-0.0796063616871834
749403257,-0.0605432987213135
749406111,-0.0487949252128601
749423332,0.0803798213601112
749425938,0.106591232120991
749428328,0.128615841269493
749441068,0.205763131380081
749443298,0.225891157984734
749463282,0.260308384895325
749465882,0.25443372130394
749468376,0.251168608665466
749480851,0.196093499660492
749483256,0.190585151314735
749485933,0.177157953381538
749488390,0.158110275864601
749491014,0.140756383538246
749500936,0.0803863927721977
749503258,0.0634481385350227
749506113,0.0511076748371124
749508348,0.0388872921466827
749520846,-0.0405432507395744
749523349,-0.0540352836251259
749541088,-0.132094979286194
749543262,-0.135805636644363
749563306,-0.143218412995338
749581016,-0.101583763957024
749583255,-0.0950983911752701
749585986,-0.0874417424201965
749600902,-0.0107853468507528
749603260,0.00404009409248829
749623345,0.113927341997623
749625880,0.121086664497852
749641064,0.154305174946785
749643268,0.164227977395058
749660857,0.128913581371307
749663299,0.105327844619751
749665934,0.0863118767738342
749680918,-0.0283370353281498
749683289,-0.0482484512031078
749685896,-0.0631356090307236
749701031,-0.159739658236504
749703307,-0.169410824775696
749745886,-0.204861655831337
749748386,-0.205871790647507
749823823,0.185680195689201
749825879,0.194097235798836
749828419,0.191637948155403
749838350,0.18495412170887
749868329,0.0747951939702034
749870821,0.0635265558958054
749876089,0.046107143163681
749878322,0.0393257774412632
749888326,0.0171296410262585
749890820,0.0130671346560121
749918348,-0.0359418839216232
749994128,0.0814244598150253
750120874,-0.00996441394090652
750128705,-0.0256964955478907
750130876,-0.0337251909077168
750176157,-0.0481528006494045
750196167,0.0206589065492153
750198404,0.0248640757054091
750200881,0.0284732226282358
750203499,0.0351438596844673
750206202,0.0398667491972446
750208350,0.045014176517725
750211072,0.0548363849520683
750213317,0.0594100207090378
750216204,0.0640949755907059
750218346,0.0749158263206482
750220966,0.0786832720041275
750223347,0.0812034606933594
750225938,0.0852296054363251
750228508,0.0833273902535439
750231012,0.0838108584284782
750233411,0.0836380124092102
750235934,0.0815279334783554
750238414,0.0828642323613167
750241037,0.0826987996697426
750243387,0.0802242383360863
750246222,0.0784710794687271
750248400,0.068470686674118
750251074,0.0542231947183609
750253425,0.0478181391954422
750255951,0.0390755161643028
750258456,0.0272416844964027
750261124,0.0141133815050125
750263464,-0.00762830767780542
750265937,-0.0279789157211781
750268457,-0.0384395383298397
750271167,-0.051076203584671
750273406,-0.0680065527558327
750276269,-0.0855428576469421
750278400,-0.10600296407938
750281217,-0.126002937555313
750283453,-0.137433171272278
750285939,-0.146421283483505
750288378,-0.157905250787735
750290914,-0.163542881608009
750293495,-0.164872989058495
750295988,-0.168377593159676
750298377,-0.166700080037117
750300875,-0.155167207121849
750303541,-0.151001960039139
750305948,-0.154148042201996
750308374,-0.145624607801437
750310988,-0.12868458032608
750313567,-0.117896653711796
750315988,-0.105469211935997
750318380,-0.0861910060048103
750320883,-0.0723444521427155
750323607,-0.0619173459708691
750325992,-0.04383210465312
750328431,-0.0259521529078484
750330913,-0.0169512145221233
750333983,-0.0122738676145673
750335974,-0.00655341800302267
750338413,-0.00181020959280431
750340876,0.00128518650308251
750343691,0.00797988101840019
750346046,0.0128225032240152
750348401,0.0140828313305974
750350874,0.0217760056257248
750353646,0.0264144688844681
750355948,0.0205348283052444
750358459,0.0150436498224735
750363701,0.0101897660642862
750365997,0.0090876892209053
750368473,0.0103684477508068
750370857,0.00858366210013628
750374041,0.000429717823863029
750376148,-0.00158084183931351
750378380,-0.000949915265664458
750380926,-0.00827339664101601
750383997,-0.0144460089504719
750385916,-0.0198480077087879
750388437,-0.0235661938786507
750390878,-0.0223197471350431
750394033,-0.0216944701969624
750395951,-0.0273968372493982
750398390,-0.033997043967247
750400872,-0.0284841675311327
750403792,-0.0233153682202101
750420903,0.020200327038765
750423338,0.0241498798131943
750426077,0.0359051376581192
750441106,0.0719611793756485
750443338,0.0798514932394028
750466257,0.0848191678524017
750468402,0.0864263325929642
750470870,0.0768932849168777
750480932,0.0533400923013687
750483313,0.0466320291161537
750486292,0.0399651527404785
750488400,0.0293777491897345
750500874,-0.00722139421850443
750503337,-0.00981581583619118
750510983,-0.0260678827762604
750513317,-0.033325769007206
750516663,-0.0376149900257587
750518378,-0.0390728563070297
750520886,-0.0426268950104713
750523330,-0.0470776967704296
750543317,-0.032989889383316
750546756,-0.0302633345127106
750560880,-0.0234961472451687
750563348,-0.0218696799129248
750580957,-0.0134016498923302
750583330,-0.0157245006412268
750618715,-0.0229932945221663
750620876,-0.0171934124082327
750623320,-0.0162191428244114
750626006,-0.0148843294009566
750640881,0.00451611634343863
750660961,0.0303429961204529
750681023,0.00553091708570719
750683320,-0.000235272338613868
750701063,-0.0292943697422743
750703320,-0.0264903455972672
750706197,-0.0296942498534918
750721071,-0.0475033149123192
750723291,-0.0486635789275169
750741111,-0.0351408645510674
750743322,-0.0291889347136021
750761150,-0.00515856733545661
750763407,0.000403532292693853
750788439,0.00861796643584967
750790947,0.00863988138735294
750813605,-0.0130233410745859
750816104,-0.0129321217536926
750818378,-0.0130418576300144
750833722,-0.0360716804862022
750840878,-0.0437759086489677
750846223,-0.0425337217748165
750848409,-0.0501624494791031
750863783,-0.059701856225729
750866117,-0.0574047602713108
750868406,-0.0488739013671875
750880945,-0.0355194248259068
750883795,-0.0301490686833858
750886191,-0.0295133218169212
750888398,-0.0280432887375355
750900875,-0.00926514342427254
750903829,-0.00453642196953297
750920882,0.0294013302773237
750923845,0.0349508784711361
750926065,0.0403173081576824
750940893,0.0593578219413757
750943443,0.0560884177684784
750948375,0.0489288344979286
750968581,0.0181095451116562
750970939,0.0200539957731962
750973487,0.020175551995635
750980946,0.0102507472038269
750983491,0.00420792773365974
751000983,-0.0307068135589361
751003501,-0.0365127548575401
751020942,-0.0420281291007996
751023235,-0.0384209528565407
751040954,-0.0170951969921589
751043248,-0.0159387029707432
751060994,0.0176727846264839
751063510,0.0235359966754913
751081035,0.050258707255125
751083259,0.0511402152478695
751086526,0.0549710765480995
751101044,0.05241334810853
751103313,0.051294356584549
751105883,0.0436331480741501
751120828,0.0127725154161453
751123259,0.00861691497266293
751125895,0.00584989413619041
751140832,-0.0140251405537128
751143282,-0.0212158095091581
751146025,-0.025485847145319
751148906,-0.0281333923339844
751160799,-0.0438485518097878
751163386,-0.0445267558097839
751165883,-0.0501301027834415
751181147,-0.0490118116140366
751183258,-0.045685987919569
751185938,-0.0364493280649185
751200908,-0.00962060038000345
751203277,-0.00883482210338116
751205884,-0.0101331826299429
751213260,0.00674136262387037
751225938,0.0375008694827557
751229069,0.0433499254286289
751231269,0.0468800701200962
751233317,0.0564806498587132
751239119,0.059110265225172
751241291,0.0535599961876869
751260825,0.0537495613098145
751263354,0.0577968321740627
751281447,0.0380470603704453
751283262,0.0388539656996727
751285993,0.0400152616202831
751288486,0.0376817882061005
751300824,0.0372206903994083
751303316,0.0374603345990181
751305882,0.0422472730278969
751308570,0.0429330319166183
751320824,0.0239008329808712
751323406,0.0179968662559986
751325898,0.0154220713302493
751346118,-0.00743397511541843
751348564,-0.00775456195697188
751363561,0.000695079797878861
751368647,0.0139282140880823
751370836,0.0180950779467821
751373266,0.0180257484316826
751380936,0.0287014599889517
751383304,0.0282696224749088
751400825,0.0395525954663754
751403300,0.0367366522550583
751423262,0.0374188609421253
751425897,0.0373831987380981
751428706,0.0342197641730309
751440826,0.0205666348338127
751443269,0.0213150102645159
751446116,0.0215753372758627
751448576,0.01921621337533
751460806,0.0195717830210924
751463377,0.022241810336709
751480901,0.0630197450518608
751483263,0.0627565309405327
751486059,0.0560133308172226
751500829,0.0406796112656593
751503301,0.0367695093154907
751506161,0.0360404178500175
751508560,0.0328739956021309
751520823,0.0236060433089733
751523262,0.017627265304327
751526223,0.0102158915251493
751528600,-0.00194367556832731
751540822,-0.0531565211713314
751543319,-0.0569129027426243
751546320,-0.0705999657511711
751560900,-0.134810224175453
751563390,-0.146341919898987
751565885,-0.154009506106377
751568756,-0.157234713435173
751580982,-0.177266031503677
751583261,-0.184297576546669
751600903,-0.160658478736877
751603329,-0.150061324238777
751605938,-0.134948715567589
751620980,-0.0845226719975472
751623259,-0.0749324634671211
751625939,-0.0772182494401932
751628914,-0.0806308910250664
751630947,-0.0753358826041222
751653259,0.00456412322819233
751661023,0.0387640632688999
751663358,0.0593811981379986
751665888,0.0733359828591347
751681190,0.0968277230858803
751683259,0.0992737412452698
751701209,0.0602616854012012
751703319,0.0506467632949352
751705939,0.0434108078479767
751708331,0.0373048633337021
751711248,0.0258906781673431
751713257,0.0143606131896377
751721155,-0.0184456370770931
751723260,-0.0210669692605734
751725942,-0.0284620318561792
751728380,-0.0429668724536896
751741231,-0.08354302495718
751743352,-0.0935342460870743
751746099,-0.0977830290794373
751748334,-0.0876044780015945
751761291,-0.0898826569318771
751763314,-0.0808051601052284
751781427,-0.0358285121619701
751783291,-0.0245226882398129
751800854,0.0415395796298981
751803374,0.0518807731568813
751805885,0.0561989136040211
751820932,0.0684548020362854
751823471,0.0626531094312668
751825937,0.0666774436831474
751828436,0.0620092488825321
751840851,0.028666602447629
751843533,0.0177079606801271
751860937,-0.0332979150116444
751863625,-0.0362612828612328
751865883,-0.0422503873705864
751868398,-0.0496277362108231
751881021,-0.0848601013422012
751883231,-0.0893672406673431
751885968,-0.10019251704216
751900917,-0.0937167331576347
751903275,-0.090453714132309
751906011,-0.0799910128116608
751920991,-0.0426448732614517
751923306,-0.0340788140892982
751926099,-0.0299828462302685
751928441,-0.0202526450157166
751940875,-0.0070758000947535
751943349,0.000475910492241383
751946161,0.00502802617847919
751948333,0.00565030938014388
751960948,0.0130656603723764
751963313,0.0102205015718937
751966229,0.0120292799547315
751968429,0.0179653540253639
751983260,0.0321468599140644
751986312,0.0321963727474213
752000947,0.0441089458763599
752003330,0.0439698062837124
752023234,0.0552449747920036
752026369,0.0529849827289581
752028631,0.0567735321819782
752040900,0.0624046139419079
752043269,0.0603320971131325
752046378,0.0569383651018143
752060931,0.0397998169064522
752081012,0.0232179407030344
752083262,0.0173207204788923
752085995,0.0139431562274694
752088877,0.0171796232461929
752100904,0.0195781942456961
752103318,0.0224951766431332
752120880,0.0441744066774845
752123262,0.044620506465435
752126046,0.0480425469577312
752140966,0.0523036420345306
752143353,0.0506706647574902
752146099,0.0466826893389225
752159097,0.0414035394787788
752161045,0.0413818769156933
752163358,0.0370727814733982
752181122,0.014270568266511
752183338,0.014666810631752
752201205,0.0254111606627703
752221213,0.0587703734636307
752223355,0.056139912456274
752241234,0.0559541061520576
752243429,0.056245282292366
752261308,0.00221510604023933
752263499,-0.00592192960903049
752281393,-0.0652313604950905
752300824,-0.103086493909359
752303559,-0.0953163281083107
752343801,-0.0740728974342346
752346012,-0.0725748166441917
752360807,-0.0471739247441292
752380884,0.0456340052187443
752400848,0.133789882063866
752403887,0.138222098350525
752420809,0.144988536834717
752440805,0.0934595912694931
752443457,0.0783434212207794
752460800,0.000122532481327653
752480891,-0.0909233465790749
752483422,-0.0986509844660759
752500823,-0.167777925729752
752520848,-0.167201668024063
752523390,-0.166536554694176
752540946,-0.108108758926392
752543473,-0.0961520448327065
752546043,-0.0803718715906143
752548527,-0.0667577311396599
752563390,0.0217900834977627
752576739,0.0727410763502121
752578639,0.0841044411063194
752580868,0.0887227430939674
752600824,0.120306454598904
752603365,0.11704608798027
752618796,0.0839881300926209
752620863,0.0810363590717316
752623445,0.0675389692187309
752639117,0.00258051208220422
752640939,-0.00457592122256756
752643336,-0.00902342330664396
752645889,-0.0153861716389656
752659179,-0.0427508726716042
752660855,-0.0454617962241173
752663313,-0.0521034337580204
752680948,-0.0466642081737518
752701014,-0.00976128876209259
752703479,-0.0150624224916101
752706124,-0.0107244402170181
752708357,0.00709753017872572
752711062,0.0176633819937706
752760828,0.0599305927753448
752763635,0.0471557453274727
752765941,0.0402438752353191
752768328,0.0428119823336601
752770980,0.0388092063367367
752781001,0.0087633915245533
752783709,0.00914379581809044
752800825,-0.0188803318887949
752820825,-0.0617227293550968
752823761,-0.0621571056544781
752826060,-0.0659159868955612
752828349,-0.0748599469661713
752840929,-0.0746700316667557
752843797,-0.0658852830529213
752860825,-0.0539005137979984
752863784,-0.0518204495310783
752866142,-0.0447900220751762
752868349,-0.0359714552760124
752883259,-0.0398206226527691
752886170,-0.0463664121925831
752900824,-0.0614032670855522
752903266,-0.0585356689989567
752920823,-0.0871598497033119
752923378,-0.0875868573784828
752940935,-0.0817121788859367
752943315,-0.0864139497280121
752960804,-0.0319161042571068
752963342,-0.0330229997634888
752966356,-0.03885817527771
752968351,-0.0426605455577374
752990821,-0.011438044719398
752993366,-0.00223768944852054
753000798,-0.0274325516074896
753003371,-0.0227291770279408
753020827,-0.0289765372872353
753023416,-0.0268094073981047
753026587,-0.029113382101059
753028506,-0.0241095703095198
753030847,-0.0142913199961185
753041033,-0.0165710933506489
753043429,-0.00827577151358128
753066585,0.0297664105892181
