Time,vcu.INS.pitch
641010542,-1.52384412288666
641012982,-1.52070701122284
641015920,-1.51761209964752
641040557,-1.51173043251038
641060553,-1.5213840007782
641062979,-1.52282607555389
641065686,-1.52411484718323
641068700,-1.52452778816223
641082980,-1.52469265460968
641085744,-1.52419602870941
641103037,-1.50250136852264
641105627,-1.49739682674408
641108781,-1.49179136753082
641110698,-1.48609972000122
641112979,-1.48000967502594
641115869,-1.47324252128601
641160565,-1.44048166275024
641162980,-1.44525170326233
641165685,-1.4498838186264
641168921,-1.45430099964142
641170600,-1.45900583267212
641180811,-1.47759389877319
641182981,-1.4815274477005
641203058,-1.49474549293518
641205734,-1.49389934539795
641210910,-1.49109590053558
641213005,-1.48899114131927
641215839,-1.4867650270462
641241208,-1.45595192909241
641243017,-1.45237076282501
641245784,-1.44871830940247
641260854,-1.43127346038818
641262983,-1.42883241176605
641265793,-1.4266984462738
641280885,-1.41524994373322
641282979,-1.41365718841553
641285832,-1.41226696968079
641288072,-1.41060447692871
641303039,-1.40234506130219
641305598,-1.40091466903687
641311040,-1.39782702922821
641312984,-1.39662802219391
641315847,-1.39588749408722
641318072,-1.39480471611023
641340561,-1.38430917263031
641343062,-1.38253009319305
641345603,-1.38103950023651
641360569,-1.3744455575943
641363154,-1.37361657619476
641365614,-1.37265026569366
641368165,-1.37184619903564
641380681,-1.37180650234222
641383216,-1.37188518047333
641385948,-1.37269818782806
641400705,-1.37574195861816
641403038,-1.37606310844421
641405630,-1.3759526014328
641410666,-1.37581086158752
641413080,-1.37589204311371
641440600,-1.35811173915863
641443030,-1.35554444789886
641445653,-1.35291218757629
641448049,-1.35077404975891
641462980,-1.3345023393631
641465654,-1.33146965503693
641482978,-1.31244814395905
641500654,-1.30626666545868
641503038,-1.30684757232666
641510715,-1.31125295162201
641512991,-1.31405341625214
641515837,-1.3170679807663
641518071,-1.32029068470001
641540656,-1.37325966358185
641560544,-1.40068864822388
641563041,-1.4004625082016
641565701,-1.39895462989807
641580631,-1.37251400947571
641582981,-1.36680543422699
641600706,-1.31932187080383
641610749,-1.29609048366547
641612993,-1.29145705699921
641662981,-1.36636805534363
641665655,-1.37638282775879
641668731,-1.38678073883057
641700821,-1.42629528045654
641703040,-1.42132472991943
641710866,-1.39926254749298
641740818,-1.31320238113403
641743201,-1.30932188034058
641760898,-1.30359244346619
641763123,-1.30592656135559
641765600,-1.30927705764771
641768409,-1.31261765956879
641780923,-1.33862447738647
641801005,-1.39181411266327
641803279,-1.39816951751709
641810547,-1.41510391235352
641813282,-1.42022562026978
641815757,-1.42470300197601
641840543,-1.43887031078339
641858072,-1.4216023683548
641860544,-1.41866719722748
641863253,-1.41624307632446
641865603,-1.41318500041962
641868172,-1.40992832183838
641883340,-1.39706039428711
641900550,-1.39268457889557
641903443,-1.39257681369781
641905697,-1.3931884765625
641940545,-1.4316394329071
641943067,-1.43628311157227
641945604,-1.44114804267883
641948144,-1.44575142860413
641960526,-1.4684100151062
641963149,-1.47272884845734
641983037,-1.50064897537231
641985698,-1.50271582603455
642003122,-1.5105174779892
642010553,-1.5100564956665
642013165,-1.50979435443878
642015823,-1.50847578048706
642040550,-1.48805904388428
642043094,-1.4855340719223
642060528,-1.47819662094116
642063022,-1.47812783718109
642065614,-1.47876560688019
642068328,-1.48039042949677
642080533,-1.49221479892731
642083101,-1.49600887298584
642085703,-1.50014317035675
642088304,-1.50404632091522
642100553,-1.52456820011139
642103167,-1.52836573123932
642105616,-1.53262841701508
642110549,-1.5398280620575
642113017,-1.54256558418274
642115842,-1.5458470582962
642138507,-1.55543434619904
642140553,-1.5545072555542
642143144,-1.5530036687851
642145610,-1.55126857757568
642160562,-1.53367483615875
642163034,-1.53032302856445
642165611,-1.52703011035919
642180656,-1.50700330734253
642183010,-1.50397086143494
642200554,-1.4923689365387
642203094,-1.49226641654968
642205726,-1.49228858947754
642213016,-1.49510490894318
642240734,-1.51768267154694
642243121,-1.51914131641388
642260548,-1.52611720561981
642263074,-1.52636325359344
642283198,-1.52084136009216
642285724,-1.5197674036026
642288076,-1.51863896846771
642290554,-1.51727664470673
642298116,-1.51476335525513
642300551,-1.51344954967499
642303281,-1.51231372356415
642310526,-1.51051723957062
642340553,-1.50622808933258
642343357,-1.50672507286072
642345676,-1.50712049007416
642360560,-1.50860941410065
642363437,-1.50884318351746
642365611,-1.51006174087524
642380580,-1.51403439044952
642383468,-1.51457691192627
642400523,-1.51653528213501
642403464,-1.51678478717804
642410523,-1.5174366235733
642413022,-1.51770460605621
642440525,-1.5160391330719
642443083,-1.51495218276978
642445764,-1.51361274719238
642460532,-1.50311231613159
642463054,-1.50110793113709
642480534,-1.48707783222198
642483015,-1.48532259464264
642500554,-1.4823739528656
642503044,-1.48289883136749
642510529,-1.48369038105011
642513028,-1.48514771461487
642516047,-1.48667144775391
642540526,-1.51214873790741
642543105,-1.51487958431244
642546008,-1.51773047447205
642558288,-1.52894341945648
642560551,-1.53060936927795
642563020,-1.53186476230621
642566090,-1.53237366676331
642580579,-1.52892076969147
642582987,-1.52724623680115
642600552,-1.51017129421234
642603040,-1.50806927680969
642605735,-1.50595843791962
642610570,-1.50092887878418
642612987,-1.49889266490936
642615852,-1.49730217456818
642638551,-1.4958553314209
642640678,-1.49713683128357
642643053,-1.4987086057663
642645737,-1.49989461898804
642660768,-1.51564991474152
642663007,-1.51888978481293
642665830,-1.52181136608124
642668123,-1.52512955665588
642680825,-1.54077517986298
642682999,-1.5438756942749
642700907,-1.56128025054932
642703039,-1.56241011619568
642710950,-1.56506729125977
642713040,-1.56547975540161
642740995,-1.55792641639709
642743099,-1.55716013908386
642745757,-1.55635285377502
642761035,-1.55774307250977
642763175,-1.55825459957123
642765839,-1.55894887447357
642768183,-1.56066620349884
642781044,-1.5734760761261
642783241,-1.57605814933777
642800642,-1.59191262722015
642810650,-1.59877169132233
642813381,-1.60037744045258
642815756,-1.60209500789642
642818077,-1.60384452342987
642820655,-1.60474693775177
642850700,-1.61225211620331
642853530,-1.6129561662674
642855646,-1.61391580104828
642858322,-1.61510074138641
642860712,-1.61569380760193
642870712,-1.61934661865234
642873609,-1.62024283409119
642875708,-1.62064099311829
642900758,-1.62946736812592
642902986,-1.63058435916901
642905759,-1.63139116764069
642912987,-1.63275444507599
642915801,-1.63286209106445
642918362,-1.63318586349487
642940534,-1.63420128822327
642943038,-1.63487434387207
642945915,-1.63515901565552
642960544,-1.63911426067352
642963064,-1.63941919803619
642965914,-1.64004456996918
642968471,-1.64054822921753
642980859,-1.64478480815887
642982985,-1.6458375453949
642985997,-1.64658069610596
643000559,-1.65202903747559
643002989,-1.65248727798462
643010611,-1.65461456775665
643012995,-1.65575242042542
643043031,-1.65683472156525
643046270,-1.65637791156769
643058712,-1.6550749540329
643060618,-1.65420126914978
643078827,-1.65128660202026
643080671,-1.65080428123474
643082994,-1.65052759647369
643085677,-1.65000259876251
643100558,-1.64713883399963
643102997,-1.64710414409637
643105672,-1.64629817008972
643112993,-1.6463577747345
643115748,-1.64567494392395
643140559,-1.64578461647034
643143081,-1.64565777778625
643145851,-1.6456652879715
643160579,-1.64704573154449
643163055,-1.64623427391052
643165589,-1.64631962776184
643182969,-1.64962887763977
643185671,-1.65049695968628
643200728,-1.65864849090576
643202996,-1.66015028953552
643205668,-1.66172218322754
643210771,-1.66556358337402
643212995,-1.66727685928345
643239057,-1.67790150642395
643240883,-1.67819452285767
643243002,-1.67846655845642
643260616,-1.67781257629395
643263037,-1.67801368236542
643265624,-1.67778360843658
643280701,-1.67771589756012
643283070,-1.67749536037445
643285616,-1.67767298221588
643300557,-1.67961156368256
643303127,-1.68011391162872
643305666,-1.67980992794037
643310560,-1.67989027500153
643313175,-1.68035423755646
643315829,-1.68005871772766
643343316,-1.67523169517517
643345850,-1.67371761798859
643363382,-1.66667032241821
643365716,-1.66510248184204
643368589,-1.6636461019516
643380720,-1.6566606760025
643382952,-1.65524160861969
643400559,-1.64444100856781
643403032,-1.64318871498108
643405680,-1.64168131351471
643410589,-1.63944792747498
643412994,-1.63834142684937
643415826,-1.63727009296417
643418476,-1.6362646818161
643440569,-1.63072502613068
643443001,-1.63075649738312
643445851,-1.63056445121765
643460567,-1.63355624675751
643463087,-1.63391709327698
643465784,-1.63430726528168
643480670,-1.63648927211761
643482992,-1.6366046667099
643485877,-1.63667476177216
643488240,-1.63695621490479
643500739,-1.63781273365021
643503025,-1.63709378242493
643505949,-1.63658964633942
643508322,-1.63650333881378
643510721,-1.63606119155884
643512996,-1.63578653335571
643515993,-1.63540995121002
643540726,-1.6272634267807
643543078,-1.62627923488617
643563095,-1.6175400018692
643565589,-1.61665213108063
643568791,-1.61596167087555
643583001,-1.61162936687469
643600880,-1.61224961280823
643603025,-1.61264479160309
643610979,-1.61410772800446
643612969,-1.61451363563538
643640972,-1.61486268043518
643643058,-1.61404931545258
643645828,-1.61272048950195
643648061,-1.61165368556976
643661019,-1.6054300069809
643663086,-1.60370075702667
643681170,-1.59171402454376
643701122,-1.57481300830841
643703027,-1.57354283332825
643705618,-1.57208323478699
643708095,-1.57022833824158
643711134,-1.56841111183167
643712995,-1.56690394878387
643715719,-1.56592333316803
643718084,-1.56469082832336
643751263,-1.5592303276062
643752982,-1.55922496318817
643771345,-1.55533492565155
643801384,-1.53364562988281
643803188,-1.53145158290863
643805698,-1.52930808067322
643811286,-1.52480828762054
643813202,-1.52232384681702
643843341,-1.4948844909668
643860956,-1.48299622535706
643863402,-1.4813871383667
643881002,-1.46961164474487
643882994,-1.46813237667084
643900647,-1.45247650146484
643903027,-1.44942235946655
643905628,-1.44676601886749
643908097,-1.44410789012909
643910936,-1.44160377979279
643912995,-1.43904972076416
643963129,-1.40979146957397
643965851,-1.40921092033386
643968064,-1.40937757492065
643978066,-1.40965604782104
643980710,-1.4099600315094
643982994,-1.41003632545471
644000708,-1.40379691123962
644003052,-1.40204310417175
644010755,-1.39619910717011
644012993,-1.39389872550964
644040694,-1.36237561702728
644060778,-1.33969044685364
644063081,-1.33755111694336
644065800,-1.33451819419861
644068396,-1.33219945430756
644080847,-1.32282054424286
644103087,-1.31455600261688
644105672,-1.31335294246674
644110675,-1.31336212158203
644113130,-1.31319069862366
644143099,-1.30519950389862
644145866,-1.30374157428741
644148098,-1.30287516117096
644160883,-1.2965327501297
644163186,-1.29504096508026
644165702,-1.29247486591339
644180960,-1.28082036972046
644183176,-1.27932214736938
644200960,-1.26623678207397
644203190,-1.26401388645172
644211002,-1.25834548473358
644213235,-1.25666189193726
644215709,-1.2540295124054
644218087,-1.25220203399658
644241066,-1.23910045623779
644243349,-1.23817729949951
644260579,-1.23206973075867
644263410,-1.23191785812378
644265668,-1.23118960857391
644268065,-1.23115968704224
644280675,-1.23159623146057
644283509,-1.23143756389618
644285671,-1.23119246959686
644288063,-1.23204505443573
644298172,-1.23341071605682
644300560,-1.23372542858124
644310565,-1.23382234573364
644313429,-1.23414385318756
644340566,-1.23720991611481
644343558,-1.23734843730927
644360559,-1.23948657512665
644363654,-1.23945248126984
644380643,-1.23718678951263
644403150,-1.23039901256561
644413183,-1.22823059558868
644415789,-1.22788715362549
644440560,-1.23169481754303
644443113,-1.23217701911926
644460558,-1.23352301120758
644463155,-1.23316609859467
644465876,-1.23259246349335
644468087,-1.23199546337128
644480736,-1.22687101364136
644483049,-1.22554755210876
644498167,-1.215327501297
644500560,-1.21366572380066
644503050,-1.21188259124756
644510563,-1.20660054683685
644513063,-1.20466113090515
644516092,-1.20274782180786
644538192,-1.18725502490997
644540559,-1.18605041503906
644543128,-1.18469667434692
644545865,-1.1834819316864
644560559,-1.17920684814453
644563209,-1.17889034748077
644565620,-1.17874646186829
644580672,-1.17871952056885
644583095,-1.17865598201752
644603200,-1.17434024810791
644613050,-1.16948688030243
644640613,-1.15862536430359
644643076,-1.15849602222443
644660689,-1.1621767282486
644663147,-1.16399025917053
644665614,-1.16593897342682
644668167,-1.16767418384552
644680766,-1.17698800563812
644683231,-1.17854762077332
644700864,-1.18616390228271
644703290,-1.18687188625336
644705613,-1.18644499778748
644708087,-1.18578553199768
644710880,-1.18491911888123
644738114,-1.16663122177124
644740566,-1.16486489772797
644743457,-1.1630517244339
644745806,-1.16061055660248
644748136,-1.15843617916107
644750597,-1.15640032291412
644760540,-1.15027713775635
644763535,-1.14909362792969
644780630,-1.14297044277191
644783620,-1.14290261268616
644820560,-1.14678525924683
644840564,-1.13912677764893
644843611,-1.13774406909943
644860559,-1.12307000160217
644880630,-1.11064553260803
644883221,-1.10998153686523
644886127,-1.10930001735687
644888120,-1.10861158370972
644900563,-1.10932540893555
644903233,-1.1101850271225
644906134,-1.11129188537598
644910688,-1.11399877071381
644912996,-1.11521708965302
644916208,-1.11625349521637
644918065,-1.11713814735413
644940728,-1.11769771575928
644943282,-1.11599278450012
644960566,-1.09960198402405
644963048,-1.09661686420441
644980621,-1.0719188451767
644982994,-1.06853210926056
645003021,-1.0466206073761
645008231,-1.04346406459808
645010670,-1.04252064228058
645012991,-1.04214787483215
645040690,-1.0549840927124
645043034,-1.05681753158569
645060558,-1.06737244129181
645063039,-1.06823861598969
645065963,-1.06830286979675
645098572,-1.04974019527435
645100700,-1.04679477214813
645110734,-1.03534030914307
645112966,-1.03241002559662
645140858,-1.00835227966309
645143073,-1.00750660896301
645160930,-1.00549876689911
645163051,-1.00590801239014
645181014,-1.00989949703217
645182993,-1.01024806499481
645203017,-1.01308846473694
645211097,-1.01152753829956
645212992,-1.01111507415771
645215743,-1.00986158847809
645241144,-0.9969682097435
645243064,-0.995339691638947
645246182,-0.993327498435974
645248059,-0.992080211639404
645263137,-0.981995463371277
645265869,-0.979825615882874
645283216,-0.969752013683319
645285757,-0.968016922473907
645298083,-0.961136996746063
645300760,-0.960519552230835
645303308,-0.960063695907593
645305647,-0.95842969417572
645310794,-0.956851840019226
645312998,-0.956535041332245
645315654,-0.95544308423996
645318082,-0.955014407634735
645340578,-0.953278660774231
645360536,-0.955867230892181
645363201,-0.956671059131622
645365806,-0.956997931003571
645380629,-0.959617078304291
645382989,-0.959857940673828
645385785,-0.959633648395538
645400558,-0.960675358772278
645403026,-0.961055457592011
645408087,-0.959676325321198
645410669,-0.958797454833984
645412991,-0.958651900291443
645440693,-0.950557470321655
645443047,-0.950110971927643
645446110,-0.948597013950348
645448271,-0.947108149528503
645460531,-0.938518524169922
645463043,-0.937133252620697
645482995,-0.917817950248718
645486191,-0.914796769618988
645488435,-0.912348866462708
645498504,-0.901664972305298
645500559,-0.899249017238617
645503005,-0.897466003894806
645510656,-0.889874577522278
645512989,-0.88798588514328
645515671,-0.88599818944931
645560511,-0.879101097583771
645580578,-0.885873854160309
645598712,-0.886479914188385
645600568,-0.886491298675537
645603019,-0.886023044586182
645605718,-0.884809076786041
645608857,-0.884040534496307
645610663,-0.882467091083527
645640760,-0.855684816837311
645643025,-0.852913558483124
645660755,-0.836568355560303
645663038,-0.834490120410919
645665622,-0.83209502696991
645668790,-0.830547332763672
645678496,-0.824133038520813
645680836,-0.822983980178833
645700578,-0.815618097782135
645703158,-0.814222991466522
645710965,-0.809121787548065
645741318,-0.775238931179047
645743324,-0.771466612815857
645745611,-0.767561435699463
645760513,-0.746037483215332
645763395,-0.742269694805145
645765565,-0.739316344261169
645780549,-0.721074521541595
645783484,-0.71883898973465
645800533,-0.701992690563202
645803552,-0.699561178684235
645805678,-0.696769654750824
645808255,-0.694942712783813
645810697,-0.692975640296936
645813592,-0.690663754940033
645843689,-0.657647252082825
645845611,-0.654156684875488
645863583,-0.62848836183548
645865591,-0.624675631523132
645880567,-0.607290625572205
645900564,-0.588418364524841
645903002,-0.586559116840363
645910659,-0.580058932304382
645940674,-0.552707493305206
645942996,-0.550917506217957
645945914,-0.54877370595932
645960550,-0.539402663707733
645963049,-0.538247883319855
645980732,-0.52762758731842
645982963,-0.526097655296326
645986087,-0.524240911006927
646000581,-0.511954963207245
646010756,-0.500855088233948
646012998,-0.498191356658936
646040769,-0.456313818693161
646043004,-0.452205032110214
646045627,-0.447593808174133
646080668,-0.399619489908218
646100769,-0.386705011129379
646103051,-0.386324018239975
646160963,-0.347227692604065
646180921,-0.328453034162521
646182995,-0.326130032539368
646185628,-0.323941379785538
646200999,-0.309237599372864
646203027,-0.306370586156845
646211173,-0.298749268054962
646213007,-0.296437919139862
646241158,-0.261329352855682
646260644,-0.231044501066208
646263230,-0.227835401892662
646265631,-0.223931923508644
646283302,-0.201364621520042
646285632,-0.198704943060875
646288088,-0.196675807237625
646303039,-0.188052996993065
646305631,-0.186543092131615
646310795,-0.186282128095627
646313431,-0.186070948839188
646315634,-0.185350000858307
646340627,-0.184577688574791
646342998,-0.184755116701126
646345833,-0.184030219912529
646348065,-0.183649361133575
646360695,-0.179794281721115
646363078,-0.178579524159431
646365676,-0.177372545003891
646380779,-0.167294830083847
646383024,-0.165127024054527
646385764,-0.162695065140724
646388089,-0.160601601004601
646400672,-0.147635087370873
646403126,-0.145133718848228
646405798,-0.14221279323101
646410760,-0.136832609772682
646413023,-0.134294331073761
646440663,-0.107741825282574
646443005,-0.105186820030212
646445965,-0.102074302732944
646463052,-0.0758156776428223
646465703,-0.0717831403017044
646468138,-0.0682065710425377
646480825,-0.0514905042946339
646482997,-0.0492663718760014
646500715,-0.0469412133097649
646503027,-0.0489064380526543
646505691,-0.051566518843174
646508344,-0.0551100037992001
646540685,-0.124958507716656
646543053,-0.129975840449333
646560665,-0.15061628818512
646563088,-0.151288956403732
646580743,-0.140307053923607
646582998,-0.136940807104111
646585683,-0.132865890860558
646588070,-0.128266513347626
646600829,-0.103178128600121
646603069,-0.0975501239299774
646610864,-0.0812685042619705
646613100,-0.0763551518321037
646615618,-0.0718404501676559
646618092,-0.0677415058016777
646640988,-0.0461992956697941
646660986,-0.0528344660997391
646663149,-0.0546154119074345
646665673,-0.0564930588006973
646683224,-0.0689881518483162
646685683,-0.0705204084515572
646688069,-0.0718674287199974
646691052,-0.0729215145111084
646698093,-0.0757424384355545
646700581,-0.0760865733027458
646703351,-0.0763695910573006
646705643,-0.076661579310894
646708090,-0.0765812322497368
646720582,-0.0742179974913597
646740581,-0.0683365985751152
646743344,-0.0678915977478027
646760544,-0.0674066245555878
646763517,-0.0682503432035446
646780635,-0.074895441532135
646800612,-0.0840821117162704
646803527,-0.0851578116416931
646805659,-0.0857644826173782
646808095,-0.0864966884255409
646810675,-0.0872979462146759
646838071,-0.0949336811900139
646840614,-0.0958928391337395
646843072,-0.096838466823101
646858111,-0.103982746601105
646860585,-0.105829432606697
646863159,-0.107661336660385
646883056,-0.118928447365761
646885984,-0.119745522737503
646898282,-0.124288022518158
646900568,-0.124285519123077
646903142,-0.124423958361149
646906055,-0.124208733439446
646908316,-0.124205105006695
646910672,-0.124455474317074
646913182,-0.125463634729385
646940590,-0.147258996963501
646943109,-0.15012215077877
646960563,-0.163745060563087
646963195,-0.164973646402359
646980615,-0.164140045642853
646983106,-0.162942126393318
647000577,-0.150605976581573
647003187,-0.14837072789669
647005851,-0.146120548248291
647010678,-0.141222789883614
647013055,-0.139014959335327
647040595,-0.121772944927216
647060565,-0.123643532395363
647063232,-0.124501705169678
647065620,-0.125807195901871
647068841,-0.127232789993286
647083020,-0.134455218911171
647085671,-0.135558694601059
647103098,-0.145035669207573
647110680,-0.150373071432114
647113137,-0.15225850045681
647140798,-0.174025923013687
647143262,-0.17546121776104
647160879,-0.187104091048241
647163345,-0.188408344984055
647165609,-0.189242601394653
647180961,-0.193047717213631
647240600,-0.183910831809044
647243583,-0.184375420212746
647260572,-0.196788445115089
647263669,-0.200179696083069
647280632,-0.218438416719437
647283693,-0.219703555107117
647285750,-0.220386952161789
647303635,-0.215588390827179
647310676,-0.204985484480858
647313671,-0.200575023889542
647315911,-0.195291474461555
647340601,-0.119644589722157
647343003,-0.110822550952435
647360562,-0.0523895286023617
647363283,-0.0456993021070957
647366287,-0.0392748713493347
647368091,-0.0331584885716438
647380653,-0.00767518440261483
647382999,-0.00396599201485515
647386000,-0.000524110277183354
647388070,0.00219812011346221
647400590,0.01100586168468
647403011,0.0118349296972156
647410768,0.0136829763650894
647413000,0.0137798795476556
647440619,0.021096158772707
647442998,0.0227912999689579
647460607,0.0396122448146343
647463054,0.0428012497723103
647466466,0.0458804108202457
647468253,0.0493307001888752
647480662,0.069813460111618
647482995,0.0738342776894569
647500607,0.105102948844433
647503033,0.109411045908928
647505798,0.114028558135033
647510763,0.121953703463078
647512995,0.12537494301796
647515723,0.128806561231613
647538535,0.142570525407791
647540583,0.14270843565464
647558629,0.140803977847099
647560566,0.140308573842049
647563054,0.140376433730125
647565660,0.140193283557892
647580657,0.136955186724663
647583000,0.136480167508125
647603036,0.137593567371368
647610707,0.140560686588287
647612999,0.1418666690588
647640830,0.151163458824158
647643005,0.150990083813667
647660567,0.147407934069633
647663055,0.146242395043373
647665701,0.145674780011177
647668106,0.144875451922417
647680652,0.140800729393959
647683002,0.139188602566719
647685780,0.138250380754471
647698090,0.13798363506794
647700566,0.138946533203125
647703096,0.140443503856659
647710768,0.147645384073257
647713118,0.150548234581947
647715767,0.154161676764488
647738266,0.190038740634918
647740568,0.193702980875969
647760564,0.211120381951332
647763336,0.211122766137123
647765797,0.211184665560722
647803022,0.185595393180847
647810677,0.180764302611351
647813000,0.179297104477882
647840584,0.180066674947739
647843007,0.18094065785408
647846119,0.182633236050606
647860565,0.194050759077072
647863055,0.195319250226021
647866206,0.196842297911644
647880633,0.20697320997715
647882997,0.208567008376122
647886287,0.209401085972786
647903029,0.209743827581406
647906280,0.210264712572098
647910678,0.209598630666733
647912997,0.20838038623333
647938362,0.198395475745201
647940574,0.197119101881981
647943047,0.196446463465691
647946437,0.195947110652924
647960544,0.194025576114655
647963087,0.194435700774193
647980625,0.202332258224487
647982998,0.204200878739357
647986323,0.20626012980938
648000615,0.219220399856567
648003041,0.220954403281212
648005607,0.223179802298546
648013013,0.229799807071686
648015629,0.231604665517807
648038772,0.243753269314766
648040579,0.244875371456146
648043019,0.245468363165855
648058804,0.246488034725189
648060578,0.246354982256889
648063070,0.245944991707802
648080659,0.24325042963028
648083009,0.242407888174057
648085739,0.241965919733047
648088704,0.241366252303123
648100724,0.242301374673843
648103037,0.242146462202072
648105633,0.242973268032074
648108900,0.243933975696564
648110771,0.245395749807358
648113011,0.246288314461708
648115651,0.247217908501625
648140876,0.26170140504837
648143125,0.26290574669838
648145778,0.264131337404251
648160631,0.268440365791321
648163123,0.269846886396408
648165633,0.271316200494766
648168382,0.271522402763367
648170556,0.271893560886383
648173039,0.272062420845032
648175752,0.27334451675415
648200583,0.278699159622192
648203131,0.279217511415482
648205703,0.279819428920746
648213179,0.281002938747406
648260578,0.293406575918198
648263388,0.293657064437866
648265635,0.294065147638321
648280649,0.29319030046463
648282985,0.293448507785797
648285751,0.293911039829254
648288288,0.29320502281189
648300575,0.293786287307739
648303025,0.294531136751175
648305723,0.29595097899437
648310760,0.295847088098526
648313011,0.295595467090607
648315721,0.296294748783112
648340688,0.301365554332733
648343048,0.301665753126144
648345734,0.302660882472992
648363171,0.305899411439896
648365801,0.307080984115601
648368307,0.30734971165657
648380669,0.308671325445175
648383013,0.308998793363571
648400594,0.310373395681381
648403024,0.310062140226364
648405954,0.310904681682587
648410776,0.312159091234207
648413013,0.311988711357117
648415997,0.312166064977646
648418428,0.311424285173416
648443015,0.313443422317505
648445630,0.314475119113922
648460636,0.314342528581619
648463012,0.315144866704941
648480722,0.317452847957611
648483011,0.318286865949631
648485648,0.319670081138611
648488653,0.319306284189224
648500801,0.321426331996918
648510910,0.322026669979095
648513017,0.322030544281006
648540968,0.326335102319717
648543017,0.326087772846222
648545637,0.326893776655197
648548758,0.326464712619781
648551011,0.32628145813942
648560891,0.328733652830124
648563013,0.328342318534851
648565639,0.328489810228348
648601079,0.337438464164734
648602986,0.337234884500504
648605845,0.33779564499855
648608080,0.338387966156006
648611017,0.339587450027466
648613010,0.340238720178604
648615847,0.34173783659935
648618081,0.341419965028763
648661142,0.346363961696625
648663040,0.347039967775345
648680619,0.349231243133545
648683092,0.3491390645504
648685651,0.350703567266464
648688144,0.351012289524078
648700698,0.351494342088699
648703167,0.351418375968933
648705869,0.351988017559052
648711298,0.351085513830185
648713213,0.35175147652626
648715633,0.35282176733017
648740861,0.351452082395554
648743335,0.350010395050049
648745737,0.350156277418137
648763081,0.351323455572128
648765606,0.351764649152756
648780832,0.352023899555206
648783011,0.352697521448135
648803013,0.351950794458389
648805867,0.35124197602272
648810868,0.350500077009201
648840874,0.355036973953247
648843052,0.354212015867233
648845756,0.354167610406876
648860958,0.35587352514267
648863052,0.355278134346008
648865842,0.354540199041367
648880870,0.35499581694603
648900956,0.358088374137878
648903012,0.358616083860397
648906004,0.358353465795517
648910897,0.356898099184036
648913042,0.357035219669342
648938480,0.357781410217285
648941122,0.35747966170311
648943018,0.357378631830215
648960994,0.359531044960022
648963082,0.359491348266602
648965693,0.360077857971191
648968484,0.359926253557205
648980864,0.363758206367493
648983010,0.363888770341873
648998724,0.363010913133621
649000840,0.363398671150208
649010943,0.360981553792953
649041073,0.357725143432617
649043118,0.356900721788406
649045755,0.357255816459656
649061154,0.359331458806992
649063204,0.359795123338699
649065686,0.359571844339371
649068203,0.359421730041504
649081236,0.361886590719223
649083122,0.360884964466095
649085683,0.360435873270035
649095672,0.36158099770546
649098215,0.362720459699631
649111275,0.361362010240555
649113244,0.361168265342712
649115751,0.360526740550995
649138203,0.357821077108383
649141393,0.358056515455246
649143361,0.357332020998001
649145688,0.356822907924652
649163403,0.356959313154221
649165680,0.355907410383224
649180655,0.360163778066635
649183460,0.360812574625015
649203481,0.362709045410156
649210642,0.361568719148636
649213459,0.361562460660934
649215807,0.361589908599854
649238167,0.36045116186142
649240716,0.359914213418961
649243535,0.359570622444153
649245702,0.359104812145233
649260618,0.356267392635345
649263573,0.355830729007721
649280641,0.358228474855423
649283135,0.358883559703827
649285842,0.359643697738647
649300646,0.36136981844902
649303172,0.361788332462311
649310623,0.362377732992172
649313193,0.36213806271553
649340714,0.363886594772339
649343160,0.364141404628754
649346084,0.364697396755219
649348168,0.36450257897377
649360647,0.364449799060822
649363237,0.363718211650848
649366172,0.363686501979828
649368176,0.364101648330688
649383126,0.360405415296555
649386234,0.359687328338623
649388261,0.359606951475143
649400671,0.358855724334717
649403207,0.359093576669693
649410692,0.360782295465469
649413246,0.361631870269775
649438234,0.368968814611435
649440755,0.368880569934845
649443173,0.368881016969681
649446272,0.369230359792709
649458438,0.368305534124374
649460700,0.367899417877197
649463257,0.367056548595428
649465943,0.36664754152298
649480641,0.362223863601685
649483170,0.361454457044601
649485955,0.361221492290497
649500649,0.360042691230774
649503258,0.360692620277405
649508741,0.361689478158951
649510642,0.362469464540482
649513081,0.36342865228653
649540907,0.375964909791946
649543207,0.376696079969406
649545701,0.37777304649353
649548196,0.378487974405289
649563285,0.378223955631256
649565699,0.377717047929764
649583159,0.370212435722351
649585699,0.36947375535965
649600888,0.363418608903885
649603137,0.362356871366501
649606107,0.361959487199783
649610977,0.360619813203812
649613177,0.360216498374939
649615717,0.360243529081345
649641051,0.365958720445633
649643300,0.366640210151672
649645696,0.367585450410843
649648168,0.368296056985855
649658171,0.371738314628601
649660639,0.372623890638351
649663382,0.373374700546265
649665700,0.374051541090012
649668168,0.374116778373718
649671203,0.374604642391205
649680664,0.375502526760101
649700622,0.375557065010071
649703457,0.375152975320816
649705906,0.375111788511276
649713502,0.375058770179749
649715716,0.375198781490326
649718213,0.375519067049026
649750621,0.380520850419998
649753664,0.381291031837463
649755800,0.381531536579132
649758203,0.382053762674332
649770765,0.383492439985275
649773079,0.383247852325439
649800644,0.380625694990158
649803051,0.3798668384552
649805911,0.379448771476746
649810640,0.37858921289444
649813098,0.378254801034927
