Time,vcu.INS.roll_rate
612945536,9.95208974927664E-05
612948013,0.000855758087709546
612950665,0.000492602819576859
612957983,0.000319273676723242
612960666,-0.00060610705986619
612963101,0.000507216900587082
612965604,0.000731886364519596
612967987,0.000162989599630237
612980709,-0.000286825932562351
612983154,0.000718725612387061
612985622,0.00012328545562923
612987984,-0.00109423999674618
612990715,-0.000409433618187904
613013234,-0.000670645385980606
613015597,-0.000704661477357149
613017980,-2.65571288764477E-05
613020690,0.00140246376395226
613022904,0.0005045544821769
613025597,-0.000993056921288371
613027976,-0.000637250253930688
613030668,0.000335805816575885
613040672,0.000160803087055683
613043277,5.00725582242012E-05
613045520,-0.00045116594992578
613060711,0.00025944272056222
613062955,0.000562143977731466
613065537,0.000867140013724566
613067995,0.000967804342508316
613080471,0.000164976343512535
613082933,0.000541268615052104
613100479,-0.000347633846104145
613102922,-0.000260724686086178
613105580,-0.0010182149708271
613108029,-0.000541668152436614
613117969,-0.000519288936629891
613120489,-0.000312500167638063
613122924,-0.000283394008874893
613125658,-0.000655163312330842
613128210,-5.50292897969484E-05
613157977,-0.000140917953103781
613160522,-6.18170015513897E-05
613162927,-7.08398874849081E-05
613165589,0.000361523823812604
613180471,-0.000428145052865148
613182918,4.94441483169794E-05
613185580,0.000384432030841708
613187996,0.000328627647832036
613190621,-0.000472547020763159
613200536,0.000396055169403553
613202901,0.00174387847073376
613205581,0.00077587622217834
613208029,-0.000259450869634748
613210478,-0.000116881215944886
613212953,0.000407555140554905
613215580,0.000483909389004111
613217968,-6.80896919220686E-05
613240487,-0.000402257777750492
613242995,-0.000587475951761007
613245525,-0.000330445356667042
613247998,-0.000580799765884876
613262916,-0.000743228942155838
613265606,-0.000587749294936657
613268001,-0.000872035743668675
613280469,0.00062013859860599
613283011,0.000690300250425935
613285581,0.000364651903510094
613297985,-0.000143350102007389
613300488,0.000637196702882648
613310442,-0.000200375914573669
613312942,0.000201262999325991
613340498,1.30860134959221E-05
613342997,-0.000340034021064639
613345588,-0.000569304684177041
613362937,0.00057042995467782
613365535,0.000840103020891547
613377996,0.000349773792549968
613380445,6.87770079821348E-05
613382992,0.000371858710423112
613400483,0.000291097909212112
613402927,-8.51156655699015E-05
613405611,-0.000593021744862199
613410497,0.000547719653695822
613412963,8.22176225483418E-05
613415524,-0.000694687478244305
613418035,-0.000216991640627384
613420449,-0.000574384350329638
613440469,-0.000243020476773381
613442967,7.75977969169617E-05
613445530,0.000148718478158116
613448031,0.000575852114707232
613450469,0.000175109133124352
613460692,0.000450892373919487
613462903,-0.00027899956330657
613465522,-0.000425585545599461
613467996,0.000611160648986697
613480468,-0.000458234222605824
613482933,-0.000415568239986897
613485600,0.000876921694725752
613487997,0.000979540403932333
613490616,-1.25269871205091E-05
613502906,-0.000115900300443172
613505522,0.000957874348387122
613508094,0.000669591827318072
613510450,-0.000173403881490231
613512962,0.000877705635502934
613515523,0.00178306479938328
613538105,0.000179502181708813
613540478,0.000528133008629084
613543001,0.000355177093297243
613545582,0.000785774318501353
613548035,0.00080257561057806
613560542,0.000549655640497804
613562907,0.000411825487390161
613565530,0.000841331435367465
613567995,-0.000220098765566945
613570481,-0.000555854756385088
613580476,5.63354697078466E-05
613582970,-0.00114296888932586
613585696,-0.0010662421118468
613600468,-0.0010178186930716
613602904,-0.000775963999330997
613605523,-0.000559925334528089
613612938,-2.29622237384319E-05
613615528,-0.000114689115434885
613618017,-0.000283238012343645
613620474,0.00010156724601984
613640470,-0.000581129919737577
613642999,-0.000703369732946157
613645606,-0.000122965779155493
613647997,0.000523274764418602
613650470,0.000309274531900883
613652906,0.000222296454012394
613660540,7.67449382692575E-05
613662903,-0.000190899940207601
613680470,-5.77219761908054E-05
613682939,2.80891545116901E-05
613685543,0.000611899187788367
613688178,0.00124749774113297
613700478,-0.00106708076782525
613702903,-0.000974534312263131
613705606,-0.000503237592056394
613708262,0.000140819465741515
613710467,-0.000567094190046191
613712937,-0.000782066257670522
613715528,-0.000499805668368936
613740476,-0.000938818091526628
613742952,-0.000191866187378764
613745582,-0.000707003986462951
613762905,-0.00042302324436605
613765742,-0.00047271721996367
613767974,-0.000656358664855361
613780475,9.07357316464186E-05
613782945,4.42513264715672E-05
613800471,0.000354610616341233
613802905,0.000167154939845204
613805525,-0.000262169167399406
613808102,-0.000193685991689563
613810469,4.22664452344179E-05
613812905,-0.000485403463244438
613815578,-0.00174818420782685
613840496,0.000302883563563228
613842943,0.00112078501842916
613845597,0.000937002478167415
613858199,0.00021116528660059
613860540,-0.00028965319506824
613862906,0.000250646378844976
613865732,0.000114574562758207
613880479,-0.00037448457442224
613882964,-0.000257327686995268
613885593,-0.000565479975193739
613887973,-0.000268289353698492
613890583,-0.000343034975230694
613900470,-0.00107591925188899
613902907,-0.000806271564215422
613905531,-0.000560561660677195
613912905,0.000441179843619466
613940476,-0.000171545892953873
613943043,-0.00108045083470643
613945589,-0.000578733626753092
613957989,-0.000452738488093019
613960555,0.000518963905051351
613962879,0.000129221938550472
613980484,-0.000530778896063566
613982947,5.90567942708731E-05
613985579,0.00059517240151763
613997974,-0.000328222755342722
614000529,-0.000590120209380984
614002905,9.90147236734629E-05
614005533,0.000512284459546208
614008103,-0.000472318846732378
614010545,-0.000532117672264576
614012933,-0.000624412670731544
614040466,0.000701166456565261
614042968,-0.000322531443089247
614045533,-0.0015403286088258
614062927,-0.00104602938517928
614065534,-0.000424714758992195
614068181,-0.000393735244870186
614070447,-8.51515214890242E-05
614072996,0.000717459013685584
614075579,-0.000473692547529936
614083017,0.000305406283587217
614085538,-0.000194785417988896
614087975,-0.00061528873629868
614100470,-0.000539089785888791
614102908,-0.000521067529916763
614105587,0.000802401686087251
614110469,0.00091900397092104
614112936,6.91846944391727E-05
614115612,6.95041380822659E-05
614118008,-0.000237320782616735
614140469,0.000380913028493524
614143064,0.000118682626634836
614145603,-0.00036909431219101
614162904,-2.94973142445087E-06
614165552,0.000462430063635111
614167997,0.00102342711761594
614180496,0.000273922923952341
614182942,0.000460118753835559
614185626,0.000721288146451116
614187947,0.000354959163814783
614197993,0.00012344098649919
614200559,0.00197957502678037
614202904,0.00121869263239205
614205638,0.00069286092184484
614207974,0.00100269424729049
614210503,0.000714994734153152
614212907,0.00054310099221766
614215672,0.000256735133007169
614218139,0.000589511124417186
614238197,0.00112471054308116
614240504,0.00107129826210439
614242956,0.00022245105355978
614245753,4.74406406283379E-05
614262923,0.00119364866986871
614265813,0.000881294254213572
614267973,-0.000519929686561227
614270475,-0.000810697441920638
614280470,-1.77116598933935E-05
614282966,0.00024875090457499
614285824,0.000974982278421521
614300504,-0.000523914815858006
614302961,-0.00109653663821518
614305779,-0.000555298291146755
614308029,0.000324396649375558
614310499,8.52968078106642E-05
614313003,-2.47762072831392E-05
614315783,-3.71236819773912E-05
614317977,-0.000492541119456291
614340476,-0.000545586692169309
614358202,0.000523360446095467
614360527,-0.00061484519392252
614362937,-0.00016644736751914
614365511,0.000313735567033291
614368026,-2.8291717171669E-05
614380467,-0.00070058461278677
614382910,-0.000566162401810288
614385798,7.10859894752502E-05
614387997,0.000491714803501964
614390627,-0.000535523984581232
614400537,-4.95652202516794E-05
614402931,0.000712435459718108
614405809,-0.000641948543488979
614408174,-0.00163907860405743
614410471,-0.000928773079067469
614412954,-0.00010332721285522
614415577,-0.000548283802345395
614420726,-0.000221149064600468
614422904,0.000558749539777637
614425578,0.000656369375064969
614427973,-0.000895281555131078
614430490,-0.000943645602092147
614460533,0.000936961499974132
614462904,0.00201687030494213
614465604,0.00122611783444881
614467993,0.000188320875167847
614470479,-0.000261020846664906
614480519,-5.57159073650837E-05
614482967,0.000361621379852295
614503026,-0.000931993126869202
614505526,-0.000468578655272722
614510470,-0.000535532366484404
614513067,-0.00107365590520203
614515581,0.000661824597045779
614517976,0.000718950992450118
614520671,-0.000513499369844794
614522903,-0.000728728715330362
614540514,-0.000112225534394383
614542953,-0.000155301298946142
614545523,4.8245070502162E-05
614562931,1.1674128472805E-06
614565633,0.000244814669713378
614588190,-0.000253965379670262
614590534,-0.00022216746583581
615286099,-0.00135190761648119
615440557,-0.000863954890519381
615725629,0.000357500044628978
615728098,0.00124979740940034
615730578,0.00182509492151439
615748070,0.00062123779207468
615762990,0.000978633062914014
615765650,0.00086248735897243
615768125,9.39345918595791E-05
615770554,-0.000421022763475776
615773046,0.00025132205337286
615775665,0.000610206509009004
615778150,-0.000300682382658124
615780553,0.00081789493560791
615782990,0.00159924896433949
615785847,0.00045203766785562
615788080,6.46400731056929E-05
615790601,-0.00051376479677856
615792989,-0.000788947101682425
615795757,-0.000282247317954898
615798082,-0.000880892155691981
615800630,-0.000809688353911042
615805625,0.000877639045938849
615808148,-0.000615934375673532
615810526,-0.00064132222905755
615813003,-0.000124047044664621
615815681,-0.000835528830066323
615818059,-0.00120498519390821
615820747,-0.000813773833215237
615822981,-7.52424821257591E-05
615825711,-0.000453017186373472
615830553,-0.000231109093874693
615833022,-0.000729172024875879
615835617,-0.000477364286780357
615843097,0.000313828932121396
615845612,1.44005753099918E-06
615848094,-0.000185548327863216
615850531,0.000715333502739668
615858110,7.76050146669149E-05
615860536,2.39149667322636E-05
615863086,-7.57407397031784E-05
616043028,0.000117720570415258
616045609,0.00103699509054422
616048093,0.00150870531797409
616050561,0.00104224169626832
616052989,0.000530433375388384
616055722,0.000708643812686205
616058083,0.000128507846966386
616060576,2.22837552428246E-05
616062996,0.000567700481042266
616065688,0.000214821426197886
616068129,0.000473040388897061
616070619,0.00167292985133827
616073046,0.0012356850784272
616075611,-0.000151199055835605
616078119,0.000184412114322186
616080554,0.000622890889644623
616082990,-0.000691861379891634
616085847,-0.00115225440822542
616088080,7.37989321351051E-05
616090683,0.000722193624824286
616092993,-0.000238134292885661
616095620,-0.000695178518071771
616098075,-0.0001955043990165
616100552,-0.000464674551039934
616103083,-0.000767347402870655
616105610,-0.000278029125183821
616108080,-0.000365603948011994
616110553,-0.000443803844973445
616113019,-0.000685491133481264
616115610,-0.00154669606126845
616118083,-0.000282530440017581
616120669,0.000574860256165266
616123017,-0.000117929885163903
616125616,-0.000549484975636005
616128122,-0.000556142069399357
616130554,-0.000305582070723176
616133099,-0.000193500658497214
616135617,-0.000249223783612251
616138187,-0.000618919031694531
616140560,-0.000537373358383775
616143012,0.000220206333324313
616145609,-0.000167750054970384
616148291,-0.000522727379575372
616150584,-0.000519958324730396
616153028,7.92504288256168E-05
616155816,0.000363189727067947
616158050,-0.000112997367978096
616160556,0.000105519080534577
616163069,-9.42300539463758E-05
616165691,-0.000158953247591853
616168102,-0.000251770252361894
616170556,0.00021662749350071
616173116,9.75113362073898E-05
616175691,-0.000888632843270898
616178081,-0.000790701247751713
616180551,0.000218501314520836
616183038,0.0004997244104743
616185848,-0.000305426772683859
616188079,-0.000604192027822137
616190645,0.000274100806564093
616192994,0.000696596456691623
616195624,-0.000253957929089665
616198082,-0.000142451375722885
616200600,0.000689459964632988
616203131,0.000500377500429749
616205612,-4.15400136262178E-05
616208085,0.000143957789987326
616210561,0.000270175514742732
616213021,-0.00016883690841496
616215610,0.000311088748276234
616218081,0.000408706022426486
616220668,-0.000792157603427768
616222989,-0.000548211159184575
616225607,0.000479548703879118
616228220,0.000256802653893828
616230599,-0.000520899193361402
616233009,-0.00110301934182644
616235693,-0.0014023429248482
616238150,-0.00104678678326309
616240585,-0.000158412149176002
616243053,0.000232154037803411
616245665,-0.000824034679681063
616248231,-0.00108327879570425
616250574,-0.000190341379493475
616252991,-2.82623805105686E-05
616255823,0.000292480923235416
616258234,0.000589953269809484
616260612,-0.000530548626556993
616262989,-0.000956059899181128
616265696,1.93419400602579E-05
616268268,-0.000280353706330061
616270554,-0.00050851795822382
616273047,-0.000416403170675039
616275696,-0.000979256816208363
616278276,-0.000506076263263822
616280551,-0.000260309083387256
616282989,-3.27103771269321E-06
616285847,0.00104191456921399
616288282,0.000266175251454115
616290625,-0.000622019171714783
616292995,0.000517984386533499
616295624,0.000609601847827435
616298289,-0.000204224139451981
616300547,-0.000363417435437441
616303083,-0.000212934101000428
616305625,-0.000253397505730391
616308317,-0.000585219822824001
616310551,1.59535557031631E-05
616313021,0.000476138899102807
616315670,4.42494638264179E-06
616318325,-2.28669960051775E-05
616320665,0.000286988215520978
616322989,0.000142182456329465
616325710,-0.000237648142501712
616328329,-0.000737992115318775
616330601,-0.000718366820365191
616333010,1.68576370924711E-05
616335726,-0.000523950671777129
616338337,-0.00109264045022428
616340553,-0.000630491646006703
616343035,-0.000207745702937245
616345773,8.47517512738705E-05
616348342,0.000266549875959754
616350580,-6.96303322911263E-05
616353035,-0.000301774824038148
616355820,0.000434308312833309
616358375,0.000159778632223606
616360560,-0.000219945563003421
616363014,0.000100352801382542
616365592,6.86808489263058E-05
616380553,-2.07310076802969E-05
616382991,-0.000129280844703317
616385927,-0.000406115548685193
616388390,0.000373713439330459
616390627,0.000565892783924937
616400553,-0.000696256058290601
616403165,-0.000100870383903384
616405661,0.000209011137485504
616408432,0.000129366060718894
616410604,-0.0011515801306814
616413023,-0.000509661622345448
616415614,-0.000278887106105685
616418080,-0.000705630984157324
616440567,-0.000376755371689796
616442999,-0.000908065820112824
616445809,-0.000406759791076183
616460555,0.00144392438232899
616462988,0.000452191568911076
616465704,-0.000548700802028179
616468091,-0.000406248029321432
616470554,0.00032663089223206
616480553,-0.000839534914121032
616482992,-0.000147541984915733
616485853,0.000947128981351852
616488085,0.0014752799179405
616500553,3.13916243612766E-05
616503084,0.000363383209332824
616505609,0.000406787497922778
616508082,2.7418602257967E-05
616510552,-0.000510902842506766
616513028,-8.65231268107891E-05
616515613,0.000286218011751771
616518083,-4.63312026113272E-05
616520665,5.20260073244572E-06
616522989,-5.3011579439044E-05
616525624,-0.000627347966656089
616540578,0.000954190501943231
616543004,0.000133421737700701
616545581,-0.000477106310427189
616560669,-0.000522762071341276
616562992,-0.000132558168843389
616565620,0.000318996841087937
616580554,0.000437459908425808
616582984,0.000149314291775227
616585829,0.000876905862241983
616588057,0.000845699105411768
616600553,-0.000235913321375847
616603106,0.000609055627137423
616605708,-0.000373976537957788
616608077,-0.000685063423588872
616613028,-0.000552768353372812
616615609,-0.000976783921942115
616618082,-0.000475912587717175
616620749,0.000126961385831237
616622981,-1.96483451873064E-05
616685824,-0.000244907103478909
616688058,-0.00114445085637271
616713016,0.000248275464400649
616730579,-0.00107621378265321
616733036,-0.00084632053039968
616735600,-0.00022560078650713
616738240,0.000113842077553272
616743043,0.000594205223023891
616748111,7.75966327637434E-05
616750612,-0.00035324296914041
616753025,-0.000712504610419273
616755695,-0.000303307082504034
616758077,0.00171767943538725
616760621,0.00133809889666736
616762985,-9.6106668934226E-05
616765621,-0.000674873357638717
616768125,-0.0007139986846596
616770627,-0.000607095193117857
616773045,-0.000571019714698195
616775609,-0.00016139610670507
616778122,0.000268011353909969
616780633,0.000320426654070616
616783017,-0.000369988614693284
616785823,-0.000854338984936476
616788057,-0.000613279873505235
616790668,-0.000292793149128556
616793034,-0.000502328621223569
616803085,0.000103863654658198
616805684,0.000758375739678741
616808060,-0.000271409749984741
616810680,-0.000460162991657853
616813120,0.000380402663722634
616815729,-0.000146050471812487
616818082,-0.000991793815046549
616843063,0.000420338707044721
616845610,0.000378650380298495
616848082,0.000137817813083529
616850646,0.000115267233923078
616860678,0.00113849807530642
616863012,0.00052399467676878
616865691,0.00070777116343379
616868199,0.00017287814989686
616878092,-0.000162038719281554
616880694,0.000120996730402112
616883011,0.000139793381094933
616885998,0.000223120208829641
616888253,-0.000606309389695525
616900702,0.000283040339127183
616903087,-0.00110934791155159
616905616,-0.00145701784640551
616908265,-0.000485797179862857
616910737,-0.000262995949015021
616913073,-0.000856439815834165
616915590,-0.000214411877095699
616918273,-2.92358454316854E-05
616920744,-0.000528543023392558
616940784,-0.00020398129709065
616943064,0.00072527164593339
616945634,4.46424819529057E-05
616960555,2.33994796872139E-07
616962991,0.000240438152104616
616980552,0.000606896122917533
616982990,0.00189662934280932
616985846,0.000705283833667636
616988081,-0.00050702434964478
617000553,0.000800346257165074
617003087,0.000670355278998613
617005790,0.000284689944237471
617008210,0.00041889538988471
617010553,0.000332382973283529
617012972,0.000126550672575831
617015611,0.000117610208690166
617018177,0.000394522678107023
617020794,0.000422330806031823
617022928,0.0004857222083956
617025651,0.000465120188891888
617040586,0.00100241112522781
617043022,0.000318817561492324
617045685,0.000269467476755381
617048234,-1.40236224979162E-05
617060490,-0.000174294458702207
617062932,-0.000716412905603647
617065725,-0.00116044469177723
617080490,0.000299574574455619
617082927,-0.00118883000686765
617085783,-0.00251591904088855
617088330,-0.0014445842243731
617100491,-0.000208484008908272
617103025,-0.000304282642900944
617105774,-0.000708772568032146
617110491,5.99639024585485E-05
617112946,0.000440204748883843
617115778,0.000894112279638648
617118378,0.000570145901292562
617120602,-0.000983302481472492
617122940,-0.00143513386137784
617143040,-0.00188685627654195
617145739,-0.00108999642543495
617163094,-0.000354920513927937
617165749,0.00022132764570415
617168435,-0.000197797315195203
617178440,-0.000128536950796843
617180491,-5.03566116094589E-05
617182928,0.000580070307478309
617185788,0.00164730637334287
617188025,0.00169844320043921
617200493,0.00132011063396931
617203022,0.00113952765241265
617205800,0.00126965809613466
617212965,0.000801597954705358
617215549,0.0013513807207346
617218020,0.00136195472441614
617240576,0.000786356395110488
617243015,0.00077905785292387
617245611,0.000498928828164935
617247997,0.000261204317212105
617250507,-0.000361279351636767
617252926,-0.000447177793830633
617260491,-0.000476225977763534
617262925,-0.00079756835475564
617265563,-0.000566728413105011
617268095,-0.00115510541945696
617280489,0.000108781037852168
617282924,-0.000726860482245684
617285904,-0.00102983834221959
617288015,-0.000734333414584398
617290562,2.55182385444641E-07
617300512,-0.000778829213231802
617303001,0.000367798609659076
617305689,-0.000177180161699653
617307984,-0.000225011957809329
617310513,0.000142908887937665
617312965,-2.96991784125566E-05
617315547,0.0007516925688833
617317995,0.00151458522304893
617320671,0.000645865919068456
617322903,0.000289123738184571
617340491,0.000551646342501044
617342966,0.00072549213655293
617345607,0.00062160799279809
617360496,-0.0014776699244976
617363022,-0.00113342958502471
617370469,-0.00056782690808177
617378110,-0.00110168685205281
617380490,0.000142308883368969
617382920,0.000879799714311957
617385782,-0.000642740167677403
617388163,-0.000740844290703535
617400517,0.000120035139843822
617402991,0.000203628558665514
617405542,0.000396356917917728
617408225,0.000545686110854149
617410493,0.000271132914349437
617412953,-0.000164821278303862
617415545,0.000328970374539495
617418268,0.00029596802778542
617420690,0.00033201277256012
617440523,0.0010192405898124
617442993,0.000940075842663646
617445599,0.00011119875125587
617460493,-0.000247079413384199
617462925,-0.00109701952897012
617465561,-0.000414531445130706
617480499,0.000265145907178521
617482924,2.12644226849079E-05
617485758,-0.00104295462369919
617487993,-0.000640850747004151
617500520,9.1970432549715E-06
617503032,0.00118042365647852
617505601,0.000441065290942788
617507987,-0.000370971160009503
617510517,-0.000136349583044648
617512924,-0.000194405438378453
617515614,-0.000201760092750192
617517996,-0.000449553364887834
617542927,0.00111259520053864
617545643,0.00119206728413701
617547996,-0.000121357850730419
617560523,0.000406298087909818
617562923,-0.0012701484374702
617582923,-0.000190341146662831
617600523,-0.000868515577167273
617610564,0.000954390270635486
617612955,0.000902226427569985
617615551,0.000699092634022236
617640497,-0.000738703645765781
617658172,0.000131651526317
617660501,0.000666050706058741
617662925,0.00185169791802764
617665598,0.00147326476871967
617668217,-0.000409133732318878
617680501,0.0010328502394259
617682926,0.00045268121175468
617685760,-0.000875784549862146
617700486,4.9027381464839E-05
617703018,0.000236775726079941
617705613,-0.000349290436133742
617708030,-0.00119583017658442
617710501,-0.00143488880712539
617712949,-0.00100746564567089
617715545,-0.000228257616981864
617740463,5.19147142767906E-05
617743015,0.000658751698210835
617745550,0.00119757279753685
617760444,0.00129903852939606
617762981,0.000740077812224627
617780471,0.000946243060752749
617782920,0.000459200935438275
617785689,0.000325586879625916
617788018,-1.9637169316411E-05
617790518,-0.00069995247758925
617800544,-0.000511968974024057
617803025,-0.000202592462301254
617805613,0.000622705789282918
617810488,0.00157562107779086
617812925,0.00129453768022358
617815661,0.000278705032542348
617818017,-0.000574552221223712
617840490,0.000191521598026156
617842983,0.000227433629333973
617845530,0.000162281794473529
617848016,0.000736632151529193
617860510,0.000383024336770177
617862927,-0.000432616099715233
617880439,-3.40032856911421E-05
617882924,8.83890315890312E-05
617885761,-0.000442765653133392
617888197,-8.21428839117289E-05
617900521,0.000578481471166015
617903025,0.000302891945466399
617905600,9.38477460294962E-05
617908028,0.000686629675328732
617910492,0.000598502112552524
617912949,-0.000455522211268544
617915649,-0.000917012104764581
617940488,-0.000112808542326093
617962960,-0.000109174754470587
617965520,0.00031531834974885
617980491,-0.000207674456760287
617982962,-0.000328589230775833
617985762,0.000995130511000752
618000524,-0.00100828893482685
618003053,-0.000280981650575995
618005600,0.000532961217686534
618007995,0.000940348487347364
618010573,0.000762995565310121
618012949,0.000356040196493268
618040571,-0.000951977912336588
618042972,-0.000490129692479968
618045543,-0.000326441833749413
618048018,-0.000564495334401727
618050512,0.000138131901621819
618060494,-0.000629310496151447
618100491,0.000697683077305555
618110484,-0.000161969335749745
618112995,0.000557462451979518
618115669,0.000331342220306396
618117991,-0.000520157860592008
618143005,6.97204377502203E-05
618160472,0.000995431561022997
618162934,0.000195496715605259
618165658,-0.000766835873946548
618182902,0.000181192765012383
618185761,-0.000694952672347426
618187992,-0.000233234139159322
618190667,-0.000184485455974936
618200515,-0.000104262493550777
618202984,0.000461987452581525
618205597,0.00054396572522819
618212966,-0.00125019485130906
618215610,-0.000449062557891011
618218183,0.000413933303207159
618220698,0.000715685309842229
618230519,-0.00109301251359284
618232926,-0.000229700934141874
618258018,0.000259727006778121
618260551,0.000420979224145412
618262925,-0.000103916507214308
618265603,-0.000154593028128147
618268064,0.000639058882370591
618280560,-0.000437573762610555
618282925,0.000247033545747399
618285703,8.42472072690725E-05
618300602,-0.00104345846921206
618303019,2.50288285315037E-05
618305637,0.000250317621976137
618307966,-0.000580115942284465
618310608,-0.000436051515862346
618312988,-0.000266172457486391
618315685,0.000206413678824902
618317995,0.000491113169118762
618340707,0.000870846211910248
618360749,0.000316225690767169
618363042,1.8715625628829E-05
618382925,-0.000660395249724388
618385774,-0.00181556516326964
618388005,-0.00089505105279386
618390793,0.000190329505130649
618392925,0.000229298369958997
618400837,-0.000619469443336129
618410879,0.000228992663323879
618412980,0.000667984830215573
618415628,0.000532203819602728
618418305,-0.000104201724752784
618440497,0.000742053147405386
618442931,0.00113713834434748
618445630,0.000638900324702263
618448016,-0.000338357174769044
618462933,-1.44487712532282E-05
618465512,0.000101760728284717
618468062,0.000578126171603799
618480505,-9.19257290661335E-05
618482926,0.00061072176322341
618485782,0.00053675239905715
618488014,-0.000251074321568012
618490558,-0.000543290982022882
618498017,0.000628365436568856
618500910,0.000886777648702264
618502970,-0.000309064984321594
618505545,-0.0011145998723805
618508087,-0.000604594592005014
618510493,-0.000246979529038072
618543031,0.000140414340421557
618560523,2.93555203825235E-05
618562952,-0.000245851930230856
618580499,-0.000416485825553536
618582962,-0.000388434389606118
618600549,-0.000245559960603714
618603020,-0.000644583953544497
618605628,-0.000171416206285357
618610470,-0.000112058827653527
618613054,-0.00109855085611343
618615546,9.38409939408302E-05
618618015,0.00061896862462163
618650494,-0.0016630778554827
618672983,5.92726282775402E-05
618675545,-0.000345834530889988
618678056,-0.000188846606761217
618700491,-3.86598985642195E-05
618703018,0.000873725162819028
618705630,0.000701130367815495
618708010,0.000139835756272078
618713014,-0.000487305223941803
618715523,-0.000392708461731672
618718016,-0.000373329501599073
618740489,0.000861222855746746
618742996,0.00101852719672024
618763006,-0.00148867955431342
618765702,-0.00153508060611784
618768048,-0.000813869526609778
618780489,0.00141196488402784
618783046,0.000997954048216343
618785772,0.00122972391545773
618803060,0.000988476444035769
618805704,6.2539242208004E-05
618808260,-0.0013608681038022
618810490,-0.00157399999443442
618813093,-0.0011950870975852
618838337,0.000763107324019074
618840482,-0.000206571770831943
618843109,-0.000589632196351886
618860545,0.000574352685362101
618863152,-0.000320654362440109
618865605,-9.64081846177578E-06
618882924,0.000546829542145133
618885758,0.000153392320498824
618888350,0.00036066398024559
618900587,0.00113752344623208
618903205,0.000155540648847818
618905551,0.000193075742572546
618912927,-0.00110695674084127
618915609,-0.000708981184288859
618918019,0.000560044543817639
618920644,0.000581401633098722
618940721,-7.15800561010838E-05
618942993,0.000182958086952567
618962950,-0.000193543964996934
618965603,-0.00101105868816376
618968048,-0.000505889533087611
618970676,-0.000240671215578914
618980694,0.000347887864336371
619000524,-0.000894682249054313
619003049,6.18179328739643E-05
619005631,0.000420957570895553
619008040,0.000387714244425297
619010531,1.75223685801029E-05
619012946,-0.00125015783123672
619015609,-0.000466023571789265
619018030,0.000355655793100595
619020597,-0.000833803787827492
619040524,4.40359581261873E-05
619043045,0.00106637342832983
619045630,0.000804323237389326
619060534,-0.000642230967059731
619063017,-0.000179535010829568
