Time,vcu.INS.ay
612985622,0.00644438154995441
612987984,-0.0138446893543005
612990715,-0.00587826361879706
613013234,0.016693914309144
613015597,0.00567758502438664
613017980,0.00345547520555556
613020690,0.0139227686449885
613022904,0.0156829133629799
613025597,0.00774487061426044
613027976,-0.00862318743020296
613030668,-0.0190793257206678
613040672,-0.00266802334226668
613043277,0.000140149189974181
613045520,-0.0110959336161613
613060711,-0.00633446965366602
613062955,-0.00975367613136768
613065537,-0.00749328220263124
613067995,-0.00567229650914669
613080471,0.00772165041416883
613082933,0.0203463658690453
613100479,-0.010685003362596
613102922,-0.0141462851315737
613105580,0.00778245041146874
613108029,0.0239232573658228
613117969,-0.00848027598112822
613120489,-0.00573394354432821
613122924,0.0127820651978254
613125658,0.0267536547034979
613128210,0.0278046038001776
613157977,0.0173711702227592
613160522,0.0178999844938517
613162927,-0.0125434268265963
613165589,-0.0261011756956577
613180471,-0.0133576905354857
613182918,0.00226315925829113
613185580,0.00362667185254395
613187996,-0.00585191044956446
613190621,0.00425506522879004
613200536,-0.0211250204592943
613202901,-0.00278229429386556
613205581,0.00752452667802572
613208029,0.0065735075622797
613210478,0.00934730097651482
613212953,0.0115104792639613
613215580,0.00449919328093529
613217968,0.0111984359100461
613240487,0.0191773716360331
613242995,0.0104406271129847
613245525,-0.00495297461748123
613247998,-0.00659750029444695
613262916,-0.00805828720331192
613265606,0.0136167826130986
613268001,0.0216794870793819
613280469,-0.00468179071322083
613283011,0.00451043294742703
613285581,-0.00663813017308712
613297985,-0.00828244630247355
613300488,-0.00433619087561965
613310442,-0.00694887852296233
613312942,0.00873836781829596
613340498,-0.0110052544623613
613342997,-0.0044042388908565
613345588,-0.00199148803949356
613362937,0.0188595335930586
613365535,0.0378538966178894
613377996,0.0138430772349238
613380445,0.0140645261853933
613382992,0.0207421034574509
613400483,0.0201292354613543
613402927,0.00941736716777086
613405611,0.00706694647669792
613410497,0.00239270506426692
613412963,0.00707473233342171
613415524,0.0238840617239475
613418035,0.0151778403669596
613420449,0.00293299276381731
613440469,-0.000530768593307585
613442967,0.000471303384983912
613445530,0.00433780159801245
613448031,-0.000319619721267372
613450469,-0.00196305336430669
613460692,-0.0174585934728384
613462903,-0.0137774227187037
613465522,-0.010700473561883
613467996,0.0119593469426036
613480468,-0.00152374745812267
613482933,-0.0140551058575511
613485600,-0.0304576009511948
613487997,0.00283657619729638
613490616,0.00311215361580253
613502906,0.00766738457605243
613505522,0.00270257913507521
613508094,-0.00345438276417553
613510450,0.00610012467950583
613512962,0.0116542745381594
613515523,0.00301885255612433
613538105,0.0105659989640117
613540478,0.0136004295200109
613543001,0.0103291086852551
613545582,-0.00712088914588094
613548035,-0.00804598722606897
613560542,0.0136527055874467
613562907,0.00521025015041232
613565530,0.00173474592156708
613567995,0.0139408493414521
613570481,0.0314196646213531
613580476,-0.00231298920698464
613582970,0.00925194192677736
613585696,0.0301055945456028
613600468,0.0250244475901127
613602904,0.0203994195908308
613605523,0.00808245781809092
613612938,-0.0220543202012777
613615528,-0.0121641997247934
613618017,-0.0121978297829628
613620474,-0.009770886041224
613640470,-0.011664155870676
613642999,-0.000403058802476153
613645606,-0.00223765149712563
613647997,-0.0286430846899748
613650470,-0.0244185514748096
613652906,-0.0275118630379438
613660540,-0.0128557756543159
613662903,-0.0196339767426252
613680470,-0.0208135955035686
613682939,-0.00387872196733952
613685543,-0.0046317195519805
613688178,0.00197272235527635
613700478,0.00844058394432068
613702903,0.0417400151491165
613705606,0.0412623658776283
613708262,0.021246874704957
613710467,0.0236803684383631
613712937,0.0154946260154247
613715528,0.00768228434026241
613740476,0.0257655773311853
613742952,0.0199273657053709
613745582,-0.00160506914835423
613762905,-0.0227258838713169
613765742,-0.0230959970504045
613767974,-0.0245082806795835
613780475,-0.00231349398382008
613782945,-0.000916919496376067
613800471,-0.0119633981958032
613802905,-0.0140233626589179
613805525,-0.00655639311298728
613808102,0.015436764806509
613810469,0.0184698719531298
613812905,-0.000448662001872435
613815578,-0.0105933481827378
613840496,-0.00396605767309666
613842943,0.00546223670244217
613845597,-0.00135223637335002
613858199,-0.00476715294644237
613860540,0.0158221181482077
613862906,0.0198169909417629
613865732,-0.00419312296435237
613880479,0.0291002560406923
613882964,0.00860084593296051
613885593,0.00923233106732368
613887973,0.0058637117035687
613890583,-0.00128941296134144
613900470,0.011105066165328
613902907,0.00760842952877283
613905531,-0.00699444301426411
613912905,-0.00404079677537084
613940476,-0.00242756213992834
613943043,0.00790187157690525
613945589,0.0218247435986996
613957989,-0.00940785463899374
613960555,-0.00533518707379699
613962879,0.0238938685506582
613980484,-0.00226808665320277
613982947,-0.00830032490193844
613985579,-0.0120329232886434
613997974,0.0105159413069487
614000529,0.017295578494668
614002905,-0.00633475091308355
614005533,-0.0223672986030579
614008103,-0.00325039308518171
614010545,0.0123141761869192
614012933,0.0192044544965029
614040466,0.00842130836099386
614042968,0.000232775084441528
614045533,0.0107282651588321
614062927,0.00281588057987392
614065534,0.0048387385904789
614068181,0.0201622433960438
614070447,0.0168580915778875
614072996,-0.015234705992043
614075579,-0.0334435850381851
614083017,0.0127477394416928
614085538,-0.00422900030389428
614087975,-0.0168305337429047
614100470,0.0316578298807144
614102908,0.0185887906700373
614105587,-0.00897822715342045
614110469,0.00213866820558906
614112936,0.0239516869187355
614115612,0.0224656462669373
614118008,0.0205260999500752
614140469,-0.0318759717047215
614143064,-0.033869206905365
614145603,-0.0273313708603382
614162904,-0.0183182619512081
614165552,-0.0214966293424368
614167997,-0.0158080607652664
614180496,-0.0189193170517683
614182942,-0.00426665041595697
614185626,0.00242565851658583
614187947,0.00069952622288838
614197993,0.0128008425235748
614200559,0.00574408005923033
614202904,0.00690070167183876
614205638,0.0196683816611767
614207974,0.00476686330512166
614210503,-0.0139275090768933
614212907,-0.0213657505810261
614215672,-0.018723638728261
614218139,-0.0117885628715158
614238197,0.0295766498893499
614240504,0.00778973614796996
614242956,-0.0124449245631695
614245753,-0.0182396527379751
614262923,0.0146205564960837
614265813,0.0128730935975909
614267973,0.0171317383646965
614270475,0.0067580807954073
614280470,-0.0059971185401082
614282966,0.000399878685129806
614285824,0.0204710345715284
614300504,-0.0209423005580902
614302961,0.00882551074028015
614305779,0.0214676056057215
614308029,0.0222853031009436
614310499,0.00199178932234645
614313003,-0.00575979892164469
614315783,-0.0020074478816241
614317977,0.00483844941481948
614340476,-0.0306157544255257
614358202,-0.0105748735368252
614360527,-0.00449716253206134
614362937,-0.0221367012709379
614365511,-0.0191185008734465
614368026,-0.00934542994946241
614380467,-0.00435517681762576
614382910,-0.00910909660160542
614385798,-0.00079130387166515
614387997,-0.00252555590122938
614390627,0.00257449503988028
614400537,-0.00947620440274477
614402931,-0.00619636150076985
614405809,-0.00241136737167835
614408174,0.00559578137472272
614410471,-0.000124418118502945
614412954,-4.92684630444273E-05
614415577,-0.00301076215691864
614420726,-0.0198779795318842
614422904,-0.0147377476096153
614425578,0.000123412450193428
614427973,0.0121042300015688
614430490,-0.0244572814553976
614460533,0.0275845341384411
614462904,-0.00906930305063725
614465604,-0.00892723631113768
614467993,0.0073552024550736
614470479,0.0022406151983887
614480519,0.0124460095539689
614482967,0.0117745203897357
614503026,-0.011853669770062
614505526,-0.00436527235433459
614510470,0.0160548742860556
614513067,0.0347363576292992
614515581,0.00669376598671079
614517976,-0.0159157682210207
614520671,-0.0140622379258275
614522903,-0.0129712074995041
614540514,0.021509075537324
614542953,0.0301060378551483
614545523,0.00280718877911568
614562931,0.0126841655001044
614565633,0.00747564993798733
614588190,-0.0100660556927323
614590534,-0.0088321203365922
615286099,-0.0101651018485427
615440557,-0.00469674542546272
615725629,-0.0135774873197079
615728098,-0.00642412202432752
615730578,-0.0146558582782745
615748070,-0.0187041126191616
615762990,0.0359151177108288
615765650,0.0236876774579287
615768125,0.0268811285495758
615770554,0.0470329523086548
615773046,0.0552035830914974
615775665,0.0403461903333664
615778150,0.0230755116790533
615780553,0.0120456460863352
615782990,-0.0087557015940547
615785847,-0.0178247038275003
615788080,-0.000655374547932297
615790601,0.0146519811823964
615792989,0.0247850771993399
615795757,0.0212933924049139
615798082,-0.00183009332977235
615800630,-0.0190178025513887
615805625,-0.000848034105729312
615808148,0.00268765003420413
615810526,0.00585556216537952
615813003,-0.00626392802223563
615815681,-0.0126713747158647
615818059,-0.0130104953423142
615820747,0.00547350803390145
615822981,0.0244421623647213
615825711,0.0105212219059467
615830553,-0.0260377656668425
615833022,-0.0413549207150936
615835617,-0.0355034209787846
615843097,0.0184854995459318
615845612,0.00519343512132764
615848094,-0.021115692332387
615850531,-0.0307335443794727
615858110,0.00806737039238214
615860536,0.0142724988982081
615863086,-0.00060303823556751
616043028,0.0287880413234234
616045609,0.0323222205042839
616048093,0.0380030646920204
616050561,0.030322726815939
616052989,-0.00186662038322538
616055722,-0.0181026179343462
616058083,-0.006691575050354
616060576,0.0145878260955215
616062996,0.0402874238789082
616065688,0.045901320874691
616068129,0.0252226013690233
616070619,0.0204982589930296
616073046,0.0133703695610166
616075611,-0.00482899183407426
616078119,0.00742365000769496
616080554,0.0185210648924112
616082990,-0.00955118332058191
616085847,-0.0119436383247375
616088080,-0.000870801508426666
616090683,0.00598345603793859
616092993,0.0123466877266765
616095620,0.00805243197828531
616098075,0.0256621669977903
616100552,0.0294533725827932
616103083,0.00451081153005362
616105610,-0.00381374661810696
616108080,-0.00366844888776541
616110553,-0.00872069597244263
616113019,0.00552955642342567
616115610,0.0227726586163044
616118083,0.0102768437936902
616120669,-0.0162027254700661
616123017,-0.0243193972855806
616125616,-0.0205513387918472
616128122,-0.00912152603268623
616130554,0.0160608440637589
616133099,0.0129000982269645
616135617,0.00585669092833996
616138187,0.0111633120104671
616140560,-0.00678370054811239
616143012,-0.0199742652475834
616145609,-0.00824034214019775
616148291,0.00831748079508543
616150584,0.00639906292781234
616153028,-0.00382665335200727
616155816,-0.0198621675372124
616158050,-0.0283251982182264
616160556,-0.00913812965154648
616163069,-0.0100866202265024
616165691,-0.0153507078066468
616168102,-0.0121559798717499
616170556,-0.0243882685899735
616173116,-0.0250141676515341
616175691,-0.0267551764845848
616178081,-0.022755479440093
616180551,-0.00493658147752285
616183038,0.0138267045840621
616185848,0.033330213278532
616188079,0.0352960824966431
616190645,-0.000599090766627342
616192994,-0.0143035892397165
616195624,0.0118584353476763
616198082,0.0101944888010621
616200600,0.00466590002179146
616203131,0.029950026422739
616205612,0.0226620528846979
616208085,0.00357198878191412
616210561,-0.00467232801020145
616213021,-0.00193660520017147
616215610,0.0209298655390739
616218081,0.0362598709762096
616220668,0.0384638793766499
616222989,0.0169520396739244
616225607,0.00151001254562289
616228220,0.0024872780777514
616230599,0.00869589112699032
616233009,0.0173045936971903
616235693,0.0125972675159574
616238150,0.000285193731542677
616240585,-0.00190359831321985
616243053,-0.00919770915061235
616245665,-0.024441147223115
616248231,0.00281200115568936
616250574,0.0223911348730326
616252991,0.0247195679694414
616255823,0.033965740352869
616258234,0.00783940125256777
616260612,-0.018370296806097
616262989,-0.00649595959112048
616265696,0.0131125254556537
616268268,0.0190236996859312
616270554,0.0308499056845903
616273047,0.017839627340436
616275696,-0.00357760232873261
616278276,-0.0299586821347475
616280551,-0.0212573762983084
616282989,0.0276578776538372
616285847,0.0400524586439133
616288282,0.0132028805091977
616290625,-0.00609298283234239
616292995,0.000599073886405677
616295624,0.00327618606388569
616298289,0.0211525373160839
616300547,0.0135988937690854
616303083,-0.00162090035155416
616305625,-0.00442504603415728
616308317,0.00459427898749709
616310551,0.00145489978604019
616313021,-0.0212748553603888
616315670,-6.60068981233053E-05
616318325,0.0288976356387138
616320665,0.0353790633380413
616322989,0.0175598990172148
616325710,-0.0049164448864758
616328329,-0.0145988073199987
616330601,-0.0097634494304657
616333010,0.0101282661780715
616335726,0.0240673962980509
616338337,0.00791728775948286
616340553,-0.00168205238878727
616343035,0.00222023762762547
616345773,-0.00492720166221261
616348342,-0.018799876794219
616350580,-0.0115834986791015
616353035,0.0122932540252805
616355820,0.0208222381770611
616358375,0.0215378850698471
616360560,0.00424119550734758
616363014,0.00694788713008165
616365592,0.00256043206900358
616380553,-0.016038965433836
616382991,-0.0163617096841335
616385927,0.000380703742848709
616388390,0.0437644012272358
616390627,0.0460680015385151
616400553,-0.00864926818758249
616403165,0.0216851979494095
616405661,0.0214471910148859
616408432,0.0183909349143505
616410604,0.0200830306857824
616413023,0.00458522373810411
616415614,-0.00826004147529602
616418080,-0.00488115707412362
616440567,0.0169678591191769
616442999,0.00914609152823687
616445809,-0.00304619921371341
616460555,0.0106604099273682
616462988,-0.00528137199580669
616465704,-0.0119803072884679
616468091,0.000660488323774189
616470554,0.00290921097621322
616480553,-0.0205948781222105
616482992,-0.0242657791823149
616485853,-0.00564244110137224
616488085,0.00711445696651936
616500553,-0.00453934073448181
616503084,0.00540976086631417
616505609,0.0350190699100494
616508082,0.0412237979471684
616510552,0.0211931280791759
616513028,0.00281394622288644
616515613,-0.00344574986957014
616518083,-0.0161635298281908
616520665,0.00612109480425715
616522989,0.027166498824954
616525624,0.0145869860425591
616540578,-0.00854763016104698
616543004,0.00901332870125771
616545581,0.00973932910710573
616560669,0.00768218003213406
616562992,0.0146452821791172
616565620,0.0207064095884562
616580554,0.0195144098252058
616582984,-0.00738544948399067
616585829,-0.00550798187032342
616588057,0.0128095829859376
616600553,0.00359081872738898
616603106,0.00866454094648361
616605708,0.0157776530832052
616608077,0.0261235926300287
616613028,0.0163294170051813
616615609,-0.00213311542756855
616618082,-0.00982410088181496
616620749,-0.00246774381957948
616622981,-0.0111882602795959
616685824,-0.0181992631405592
616688058,-0.00870473682880402
616713016,0.0119868153706193
616730579,0.0249832533299923
616733036,0.0185354724526405
616735600,-0.00598665792495012
616738240,-0.0182911138981581
616743043,0.00596612179651856
616748111,0.0103632947430015
616750612,0.0180527940392494
616753025,-0.000892718730028719
616755695,-0.0186130534857512
616758077,-0.000721737509593368
616760621,0.0156637616455555
616762985,0.034955982118845
616765621,0.0439294427633286
616768125,0.036906648427248
616770627,0.0098959282040596
616773045,-0.0184127781540155
616775609,-0.0188306849449873
616778122,0.00304662738926709
616780633,0.016403429210186
616783017,0.00612706877291203
616785823,-0.0106307910755277
616788057,-0.0198715776205063
616790668,-0.00959764886647463
616793034,0.00621759053319693
616803085,0.0155274979770184
616805684,-0.0197655092924833
616808060,-0.0337915867567062
616810680,-0.0237707737833261
616813120,-0.00195793947204947
616815729,0.00876327976584435
616818082,-0.000528890930581838
616843063,-0.0175171494483948
616845610,-0.0145106529816985
616848082,0.00230931513942778
616850646,0.0144794993102551
616860678,0.00872690230607986
616863012,0.0197477247565985
616865691,0.0317425131797791
616868199,0.0207865610718727
616878092,-0.00538639817386866
616880694,0.012260495685041
616883011,0.0307141989469528
616885998,0.0360381156206131
616888253,0.00676482496783137
616900702,0.040180467069149
616903087,0.0255084335803986
616905616,0.0252314936369658
616908265,0.0141598042100668
616910737,0.00496793631464243
616913073,0.0156085314229131
616915590,0.0337539836764336
616918273,0.0425991453230381
616920744,0.0175830163061619
616940784,-0.00325149949640036
616943064,-0.00518358824774623
616945634,-0.0328229777514935
616960555,-0.0327757224440575
616962991,-0.0407656766474247
616980552,0.0143074104562402
616982990,-0.0111664077267051
616985846,0.011293163523078
616988081,0.0231789518147707
617000553,-0.00613027717918158
617003087,-0.0113778533414006
617005790,0.00286158523522317
617008210,0.00387388537637889
617010553,-0.00827219523489475
617012972,0.00423961551859975
617015611,0.0189837962388992
617018177,0.00915378704667091
617020794,0.012123771943152
617022928,0.00495506729930639
617025651,-0.0169860832393169
617040586,0.0307600535452366
617043022,0.00727514736354351
617045685,0.00617797439917922
617048234,0.0270577650517225
617060490,0.019663468003273
617062932,0.0274830739945173
617065725,0.0326996855437756
617080490,0.00398779567331076
617082927,0.012851775623858
617085783,0.0193086974322796
617088330,0.018097959458828
617100491,0.0058977697044611
617103025,-0.00195680977776647
617105774,0.0107872216030955
617110491,0.00054650497622788
617112946,-0.00399582320824265
617115778,-0.0100250719115138
617118378,0.00270389532670379
617120602,0.0021963007748127
617122940,0.000213332794373855
617143040,-0.0117178428918123
617145739,-0.0301808938384056
617163094,-0.0400464162230492
617165749,-0.0401118062436581
617168435,-0.0431165806949139
617178440,-0.0319284051656723
617180491,-0.0440187379717827
617182928,-0.0514103844761848
617185788,-0.0390722304582596
617188025,0.00735420547425747
617200493,-0.0333100445568562
617203022,-0.00598092703148723
617205800,0.00598212238401175
617212965,0.0408600494265556
617215549,0.038576852530241
617218020,0.0218832474201918
617240576,0.0376065485179424
617243015,0.0422823652625084
617245611,0.0268296841531992
617247997,0.013808773830533
617250507,0.0146483890712261
617252926,0.016055466607213
617260491,0.0225990675389767
617262925,0.00940301641821861
617265563,0.00245066243223846
617268095,0.00909054186195135
617280489,0.0104692000895739
617282924,-0.0197953153401613
617285904,-0.029809171333909
617288015,-0.0234516859054565
617290562,-0.0207270905375481
617300512,-0.004759490955621
617303001,-0.0120700765401125
617305689,-0.0253193024545908
617307984,-0.0200560782104731
617310513,-0.00732645345851779
617312965,-0.0160683915019035
617315547,-0.0286036003381014
617317995,-0.0173380393534899
617320671,-0.0176217202097178
617322903,-0.0236677285283804
617340491,0.0220411866903305
617342966,0.0273137427866459
617345607,0.0346448570489883
617360496,0.0081397145986557
617363022,0.0272243414074183
617370469,-0.0162083506584167
617378110,-0.00712133757770061
617380490,-0.0123521406203508
617382920,-0.0108499629423022
617385782,-0.000476708228234202
617388163,0.00354154617525637
617400517,-0.0291655827313662
617402991,-0.0613071471452713
617405542,-0.0480159297585487
617408225,-0.0157163515686989
617410493,-0.0167558174580336
617412953,-0.0189026203006506
617415545,-0.0263055246323347
617418268,-0.0231750328093767
617420690,-0.00847394205629826
617440523,-0.0057556270621717
617442993,0.0128667252138257
617445599,0.0280955471098423
617460493,0.0171945169568062
617462925,0.0329948626458645
617465561,0.0332923419773579
617480499,0.0262623112648726
617482924,0.0268913097679615
617485758,0.00645624147728086
617487993,0.00921272020787001
617500520,0.00790062267333269
617503032,-0.0138988448306918
617505601,-0.0324644856154919
617507987,-0.0191863924264908
617510517,-0.00868488196283579
617512924,0.000216631116927601
617515614,-0.00327891018241644
617517996,-0.0154465809464455
617542927,-0.00340565107762814
617545643,-0.00248756539076567
617547996,0.0281269252300262
617560523,0.0150723112747073
617562923,0.0107737509533763
617582923,-0.00678197713568807
617600523,0.0177094209939241
617610564,-0.0280708037316799
617612955,-0.0322798155248165
617615551,-0.0260247047990561
617640497,-0.0186094231903553
617658172,-0.00141818064730614
617660501,-0.0127408364787698
617662925,-0.0204893369227648
617665598,-0.00782168470323086
617668217,0.0037481184117496
617680501,-0.000967130181379616
617682926,0.024199441075325
617685760,0.0377210378646851
617700486,0.0185392592102289
617703018,0.00740514695644379
617705613,-0.0178354289382696
617708030,-0.0168794188648462
617710501,-0.00981597322970629
617712949,-0.0144023364409804
617715545,-0.0193543210625649
617740463,0.00936392322182655
617743015,0.0092192180454731
617745550,0.0209835022687912
617760444,0.00234531471505761
617762981,-0.00731124449521303
617780471,0.00114475272130221
617782920,0.0021928793285042
617785689,0.0158607307821512
617788018,0.015793040394783
617790518,0.0108704287558794
617800544,0.00980517826974392
617803025,0.00350282830186188
617805613,-0.00628095818683505
617810488,-0.00922708306461573
617812925,-0.0169522408396006
617815661,-0.0125121613964438
617818017,0.0132925221696496
617840490,0.0223707780241966
617842983,0.0176249817013741
617845530,0.00304409395903349
617848016,-0.00452674180269241
617860510,0.00984488613903522
617862927,-0.00852437410503626
617880439,0.0162804555147886
617882924,0.0268092527985573
617885761,0.0179327204823494
617888197,0.0353866294026375
617900521,-0.0189805328845978
617903025,-0.012353764846921
617905600,-0.019518019631505
617908028,0.0144046489149332
617910492,0.0118403770029545
617912949,-0.019928690046072
617915649,-0.00360771827399731
617940488,-0.00473722675815225
617962960,0.00430102413520217
617965520,-0.00195701164193451
617980491,-0.000285661779344082
617982962,-0.00063869368750602
617985762,-0.0100932801142335
618000524,0.0127957295626402
618003053,0.0050415494479239
618005600,0.00824709143489599
618007995,0.0178766250610352
618010573,0.0226602926850319
618012949,0.026045823469758
618040571,0.00653435196727514
618042972,0.0235903542488813
618045543,0.0226984340697527
618048018,0.000321223342325538
618050512,-0.01445656362921
618060494,0.0394077375531197
618100491,0.0128999901935458
618110484,0.0163277070969343
618112995,0.0244803633540869
618115669,0.00316341314464808
618117991,-0.0130440052598715
618143005,0.00127887260168791
618160472,0.0148767400532961
618162934,0.0241061095148325
618165658,0.0108647570014
618182902,0.000690362649038434
618185761,-0.00506060384213924
618187992,-0.00898128654807806
618190667,-0.0226130299270153
618200515,0.0304663591086864
618202984,0.00589093519374728
618205597,-0.00539173604920506
618212966,0.0179238338023424
618215610,0.0220440719276667
618218183,-0.000948603090364486
618220698,-0.0122990664094687
618230519,0.0237484518438578
618232926,0.0239644087851048
618258018,-0.0070356335490942
618260551,-0.0010709788184613
618262925,-0.0189104303717613
618265603,-0.0125268632546067
618268064,0.00485100597143173
618280560,0.00213447562418878
618282925,0.0261066779494286
618285703,0.0164912808686495
618300602,0.00866599567234516
618303019,0.0037540637422353
618305637,-0.00032985646976158
618307966,0.00539251789450645
618310608,0.00687679275870323
618312988,0.0151506820693612
618315685,0.0159554556012154
618317995,0.00486541725695133
618340707,-0.0302871242165565
618360749,-0.00314693176187575
618363042,-0.0155310006812215
618382925,0.0111828213557601
618385774,0.00542260566726327
618388005,-0.0133420107886195
618390793,-0.0198450498282909
618392925,-0.0134507771581411
618400837,0.0142819667235017
618410879,-0.0100875133648515
618412980,-0.00990190263837576
618415628,-0.00291362381540239
618418305,0.0131705049425364
618440497,0.00519200507551432
618442931,0.00125565915368497
618445630,0.00128482608124614
618448016,0.00216444837860763
618462933,0.00523380609229207
618465512,0.00937420036643744
618468062,0.00509196473285556
618480505,-0.0102999713271856
618482926,0.00519813736900687
618485782,0.0260108336806297
618488014,0.0233228728175163
618490558,0.0199295878410339
618498017,-0.0123684862628579
618500910,-0.00421806331723928
618502970,0.011109278537333
618505545,0.00764774205163121
618508087,-0.00738807767629623
618510493,-0.0223667379468679
618543031,0.0139226596802473
618560523,0.00773884449154139
618562952,-0.00775328604504466
618580499,-0.00538447732105851
618582962,-0.00770332245156169
618600549,-0.00728527549654245
618603020,0.00795783661305904
618605628,0.0297897513955832
618610470,-0.00184526015073061
618613054,-0.0104015422984958
618615546,-0.0272177290171385
618618015,-0.0252762753516436
618650494,-0.00723681738600135
618672983,0.0315330289304256
618675545,0.0281821470707655
618678056,0.00809236709028482
618700491,-0.0289218463003635
618703018,-0.0150600066408515
618705630,0.00750262988731265
618708010,0.0284648910164833
618713014,0.0138728627935052
618715523,0.0156482495367527
618718016,-0.0034619364887476
618740489,-0.00537282694131136
618742996,0.000657496915664524
618763006,0.00928112864494324
618765702,0.00097513449145481
618768048,-0.0204225480556488
618780489,0.0244647655636072
618783046,0.0118013117462397
618785772,-0.00901115499436855
618803060,0.0101814419031143
618805704,0.0198509134352207
618808260,0.0336871519684792
618810490,0.0359202735126019
618813093,0.0206632707268
618838337,-0.00447969231754541
618840482,0.00268629030324519
618843109,0.0150647573173046
618860545,-0.00322694797068834
618863152,0.0196273718029261
618865605,-0.00321858213283122
618882924,0.00423129741102457
618885758,0.00774413626641035
618888350,-0.00844305008649826
618900587,-0.0115717547014356
618903205,-0.00911566149443388
618905551,0.00229324190877378
618912927,0.0273283831775188
618915609,0.0272064171731472
618918019,0.0168980360031128
618920644,-0.00250946683809161
618940721,-0.0264859702438116
618942993,-0.0154161769896746
618962950,-0.000702245451975614
618965603,-0.00095463905017823
618968048,0.0064065782353282
618970676,-0.00406316481530666
618980694,0.00871110055595636
619000524,0.0115929059684277
619003049,0.0124151250347495
619005631,-0.0109994113445282
619008040,-0.0243146046996117
619010531,-0.0158029645681381
619012946,0.00294945412315428
619015609,0.0374445021152496
619018030,0.0418634153902531
619020597,0.00939281471073627
619040524,0.00864372029900551
619043045,0.00415784446522594
619045630,-0.00577954109758139
619060534,-0.00811369996517897
619063017,-0.000690349552314729
619065656,0.00909459684044123
619080544,-0.00163730815984309
619083087,-0.00582264456897974
619085761,-0.0132129089906812
619088254,-0.0115880556404591
619090551,-0.00580330844968557
619100586,0.0317513532936573
619103147,0.0279501434415579
619105610,0.00208284426480532
619110590,-0.0162529293447733
619112970,-0.00755033595487475
619115791,0.0076297540217638
619118174,0.0150601929053664
619140605,0.0161458551883698
619143084,0.00757412379607558
619160644,0.0172663647681475
619162958,-0.0159213095903397
619178360,-0.014649367891252
619180655,0.00416073109954596
619200694,-0.0100899953395128
619203057,0.0114610083401203
619205638,0.0183939505368471
619210699,0.00246182945556939
619212981,0.018653117120266
619215673,0.0177511442452669
619218023,0.00312841543927789
