Time,vcu.INS.yaw_rate
639005594,-0.175294294953346
639010707,-0.176967859268188
639013049,-0.177592784166336
639040631,-0.179280489683151
639043096,-0.179232805967331
639045715,-0.179387420415878
639048047,-0.179409518837929
639063107,-0.1803078353405
639065774,-0.180116206407547
639080630,-0.182232871651649
639083115,-0.181836768984795
639086092,-0.18115608394146
639100710,-0.184271097183228
639103156,-0.183884665369987
639113164,-0.184603065252304
639115584,-0.18493789434433
639140599,-0.185707673430443
639143204,-0.185207292437553
639145580,-0.185697823762894
639148251,-0.185705363750458
639160687,-0.183334141969681
639162977,-0.18302609026432
639165615,-0.182925209403038
639183006,-0.181720018386841
639185838,-0.181862533092499
639188631,-0.181274250149727
639190815,-0.181157067418098
639200549,-0.183144062757492
639203306,-0.182121515274048
639205611,-0.181050449609756
639210593,-0.182013720273972
639213322,-0.182495459914207
639243030,-0.182067900896072
639245598,-0.181636184453964
639248092,-0.180734291672707
639262979,-0.178161680698395
639265609,-0.177543699741364
639268108,-0.177220538258553
639282978,-0.175095096230507
639285844,-0.173517003655434
639288079,-0.173478186130524
639290916,-0.174885049462318
639300875,-0.173352226614952
639303071,-0.172907829284668
639313016,-0.169127643108368
639315601,-0.168469041585922
639318069,-0.167916372418404
639340541,-0.163521200418472
639343136,-0.163970336318016
639360542,-0.162565633654594
639363143,-0.162408128380775
639365610,-0.163923591375351
639368211,-0.163406997919083
639380495,-0.161354660987854
639383094,-0.160858064889908
639385847,-0.160167053341866
639403168,-0.157535135746002
639408047,-0.155321642756462
639410547,-0.155266657471657
639443336,-0.150364562869072
639445600,-0.149417489767075
639448082,-0.148799300193787
639463635,-0.150062322616577
639465619,-0.149511307477951
639478275,-0.148634731769562
639480531,-0.14898294210434
639513103,-0.147389993071556
639540543,-0.143602907657623
639543227,-0.143855094909668
639560522,-0.142709717154503
639563151,-0.14182685315609
639565957,-0.141264736652374
639568160,-0.140428960323334
639580554,-0.137711688876152
639583038,-0.137522771954536
639600541,-0.136251181364059
639603124,-0.136320278048515
639610543,-0.137902587652206
639613161,-0.136810407042503
639615765,-0.135244086384773
639643088,-0.13272026181221
639645699,-0.132505029439926
639658323,-0.132266849279404
639660543,-0.133177548646927
639663172,-0.134801849722862
639680545,-0.133540704846382
639683085,-0.135082393884659
639685751,-0.136007323861122
639700543,-0.135820090770721
639703165,-0.135008290410042
639705788,-0.134931966662407
639713210,-0.135276392102242
639740548,-0.135382607579231
639743054,-0.135803237557411
639760602,-0.135902315378189
639763141,-0.136590540409088
639765583,-0.136479169130325
639783026,-0.133855804800987
639800540,-0.129783451557159
639803117,-0.130137532949448
639805903,-0.130267351865768
639810546,-0.131279483437538
639813045,-0.132268846035004
639815909,-0.132252484560013
639818045,-0.131456345319748
639820602,-0.131073400378227
639843167,-0.12805064022541
639845655,-0.128556504845619
639860543,-0.130416125059128
639863257,-0.129901260137558
639880679,-0.131459832191467
639900567,-0.130875170230865
639903328,-0.13045608997345
639905654,-0.130451887845993
639908068,-0.130357176065445
639910567,-0.129925951361656
639913312,-0.128538995981216
639940541,-0.127995848655701
639943435,-0.128027200698853
639960536,-0.124358177185059
639963046,-0.123927980661392
639965709,-0.124502182006836
639980561,-0.127565294504166
639982980,-0.127283588051796
640000587,-0.125272303819656
640003033,-0.125682219862938
640005857,-0.124317899346352
640008397,-0.124900668859482
640010543,-0.125817090272903
640012982,-0.125151678919792
640030567,-0.125622466206551
640060559,-0.126215577125549
640062983,-0.126398846507072
640065937,-0.127304434776306
640078071,-0.128765061497688
640080576,-0.127569735050201
640082981,-0.127719014883041
640100565,-0.129694297909737
640103037,-0.129415735602379
640106429,-0.129409834742546
640110581,-0.128265261650085
640112980,-0.128722593188286
640140527,-0.127975851297379
640143083,-0.127513185143471
640145746,-0.127251103520393
640148334,-0.127988532185555
640160523,-0.126814126968384
640163017,-0.126713901758194
640180576,-0.123121082782745
640182982,-0.123644843697548
640185721,-0.124659851193428
640200543,-0.125050246715546
640203058,-0.124660328030586
640210542,-0.123278178274632
640212981,-0.123755477368832
640215915,-0.123633317649364
640243025,-0.124340891838074
640245764,-0.123575374484062
640260662,-0.122088983654976
640262980,-0.122766122221947
640265684,-0.121664062142372
640280729,-0.118900254368782
640282979,-0.11923386156559
640300797,-0.117454066872597
640303036,-0.117948263883591
640308141,-0.114632874727249
640310842,-0.113825589418411
640312980,-0.1140271499753
640340520,-0.115889891982079
640343077,-0.116406947374344
640345830,-0.116802617907524
640348069,-0.117694303393364
640350621,-0.119250923395157
640363070,-0.117655172944069
640365875,-0.118848815560341
640383138,-0.119016587734222
640400544,-0.113147661089897
640403226,-0.112522073090076
640405843,-0.113032557070255
640408456,-0.113812282681465
640410544,-0.114151790738106
640413006,-0.114716082811356
640443128,-0.11567148566246
640445622,-0.116260826587677
640448230,-0.11666389554739
640458347,-0.117164075374603
