Time,vcu.INS.vx
622702983,-0.0116900010034442
622705564,-0.0115970289334655
622708282,-0.0115810381248593
622710537,-0.0115116741508245
622712943,-0.0114541975781322
622715649,-0.0113942241296172
622740530,-0.011177770793438
622742957,-0.0112650152295828
622745684,-0.0113703580573201
622760507,-0.00988563243299723
622763015,-0.00999960862100124
622765620,-0.010127549059689
622785626,-0.0106351990252733
622795617,-0.0105724949389696
622798294,-0.0105768935754895
622800537,-0.0105828056111932
622820507,-0.0103545421734452
622822942,-0.0103071853518486
622828439,-0.0102389827370644
622830524,-0.0102656306698918
622832998,-0.0102799208834767
622835560,-0.0102481497451663
622838472,-0.0101950401440263
622840507,-0.0101283369585872
622842988,-0.010151669383049
622845799,-0.0101855052635074
622848479,-0.0101019162684679
622860507,-0.00997146032750607
622863074,-0.00998532120138407
622865565,-0.00999197270721197
622868036,-0.0100216753780842
622870488,-0.00997266173362732
622880707,-0.00980666186660528
622882953,-0.00983573868870735
622885630,-0.00982553046196699
622888012,-0.00972859654575586
622900576,-0.00972649175673723
622902987,-0.00978324003517628
622905616,-0.00979204289615154
622908014,-0.00979600101709366
622910592,-0.00983263272792101
622912981,-0.00997189432382584
622915670,-0.00999142043292522
622940495,-0.0106634320691228
622943046,-0.0107344007119536
622945652,-0.0108465310186148
622960559,-0.0123422276228666
622963021,-0.0123343290761113
622980581,-0.012129632756114
622983067,-0.012173100374639
622985704,-0.0122044002637267
623003108,-0.0125552881509066
623005776,-0.0125971985980868
623008049,-0.0125800203531981
623010511,-0.0126288002356887
623013114,-0.0126052116975188
623015824,-0.0125494720414281
623018035,-0.0125412903726101
623020509,-0.0126104969531298
623038071,-0.0122415442019701
623040516,-0.0121521754190326
623043161,-0.0120445918291807
623060507,-0.011700477451086
623063087,-0.0116397105157375
623065565,-0.011539583094418
623078226,-0.0114718750119209
623080716,-0.0114895179867744
623100510,-0.0120160719379783
623103137,-0.0121904835104942
623105650,-0.0122152753174305
623108023,-0.0122439917176962
623110511,-0.0122973918914795
623113143,-0.0123905651271343
623115778,-0.0124674784019589
623118013,-0.0125207984820008
623120510,-0.0125659070909023
623140508,-0.0126654971390963
623143188,-0.0125852162018418
623145804,-0.0125106163322926
623163229,-0.00759528344497085
623165595,-0.007536924444139
623168038,-0.00751272216439247
623180704,-0.00739383511245251
623182936,-0.00735945906490088
623185655,-0.00739302253350616
623200603,-0.00738612189888954
623202978,-0.00739930337294936
623205622,-0.00743716582655907
623208028,-0.00750561943277717
623210646,-0.00746139790862799
623212947,-0.00743623403832316
623215794,-0.00735678803175688
623218183,-0.0073844282887876
623220659,-0.00734280049800873
623222945,-0.00732165295630693
623225605,-0.00735044805333018
623240510,-0.00749469501897693
623242948,-0.00761085655540228
623245800,-0.00761720072478056
623248036,-0.0075963269919157
623260509,-0.00800712034106255
623263044,-0.00802575796842575
623265655,-0.00812522973865271
623268037,-0.00815540738403797
623270508,-0.0081897359341383
623272985,-0.00824100337922573
623280709,-0.00829373672604561
623282944,-0.00827103201299906
623285663,-0.00828617997467518
623288184,-0.00824101362377405
623290526,-0.00826234370470047
623300506,-0.00828133523464203
623303002,-0.00827161874622107
623305704,-0.00820233207195997
623310487,-0.00814583152532578
623312947,-0.00809859950095415
623340509,-0.00764239626005292
623343027,-0.00769373215734959
623345811,-0.00773885753005743
623348028,-0.00774254277348518
623363118,-0.00780288362875581
623365766,-0.0078270249068737
623368035,-0.00781907234340906
623378111,-0.00798639375716448
623380680,-0.00798676535487175
623382909,-0.00797613337635994
623385779,-0.00799834728240967
623400543,-0.00872557610273361
623402943,-0.00873857736587524
623405815,-0.00874343793839216
623412913,-0.00882345158606768
623415821,-0.00881987251341343
623418013,-0.00872754398733377
623420511,-0.00876614544540644
623440554,-0.00895251706242561
623443018,-0.00885241571813822
623445868,-0.00879459176212549
623448013,-0.00872375071048737
623460512,-0.00890190526843071
623463049,-0.0089818648993969
623465579,-0.00902701076120138
623468036,-0.00910299085080624
623480618,-0.00921132881194353
623483026,-0.00924486387521029
623485569,-0.00925160013139248
623488034,-0.00925166439265013
623490539,-0.00914257671684027
623498088,-0.00911062583327293
623500509,-0.00910702347755432
623502985,-0.00911559723317623
623505632,-0.0090990187600255
623508036,-0.00904783420264721
623510526,-0.00906546972692013
623512957,-0.00916277337819338
623515676,-0.00923196226358414
623550599,-0.00948187615722418
623563161,-0.010325413197279
623565632,-0.0104204323142767
623568057,-0.0103862509131432
623570505,-0.0103556849062443
623572952,-0.010193825699389
623578037,-0.0100730061531067
623588037,-0.0102027347311378
623612943,-0.0100794788450003
623615648,-0.0100455842912197
623618038,-0.0100244311615825
623620508,-0.00996944960206747
623622944,-0.00993224605917931
623625572,-0.0099059920758009
623640486,-0.0100349383428693
623642982,-0.0100696561858058
623645774,-0.010120952501893
623658018,-0.00987228471785784
623660563,-0.00987593084573746
623663054,-0.00993510615080595
623665719,-0.00987086538225412
623668040,-0.00987178739160299
623670506,-0.00983306393027306
623672945,-0.00981856230646372
623680659,-0.00989596080034971
623682946,-0.00983215495944023
623685654,-0.00987127516418695
623688028,-0.00987388007342815
623690548,-0.00996077712625265
623720509,-0.0105412527918816
623722944,-0.0105459215119481
623725568,-0.0104884812608361
623728140,-0.010343044064939
623730511,-0.0103614022955298
623740529,-0.0103903664276004
623742956,-0.0103977052494884
623745878,-0.0104058580473065
623748073,-0.010433042421937
623760489,-0.00685845548287034
623763080,-0.00680750561878085
623782945,-0.00672086514532566
623785623,-0.00673744268715382
623788272,-0.00671970751136541
623790546,-0.00674366066232324
623800507,-0.00684970943257213
623803004,-0.00688141351565719
623805565,-0.00698105897754431
623810598,-0.00704452767968178
623812961,-0.0069983690045774
623815654,-0.00698935426771641
623818037,-0.00694807711988688
623828426,-0.00687173381447792
623830505,-0.00691764336079359
623832970,-0.00705772964283824
623860509,-0.00731296045705676
623863061,-0.00730722676962614
623865564,-0.00738989934325218
623868067,-0.00739679066464305
623870510,-0.00743867550045252
623880565,-0.00760130817070603
623882945,-0.00763786397874355
623885655,-0.00782240927219391
623900579,-0.00784978922456503
623902969,-0.00781042128801346
623905624,-0.00774890836328268
623908032,-0.00776418996974826
623910620,-0.00765594793483615
623912943,-0.00756111275404692
623915570,-0.00749448500573635
623918035,-0.00748016266152263
623940532,-0.00696557573974133
623942958,-0.00690687075257301
623945725,-0.00685996003448963
623960490,-0.00148723984602839
623963029,-0.00145424099173397
623980586,-0.00158496235962957
623982942,-0.00160472339484841
623985634,-0.00159786152653396
623988017,-0.00163443211931735
623990511,-0.00172481848858297
624000508,-0.0019865904469043
624002980,-0.00205056462436914
624005568,-0.00216605514287949
624010715,-0.00238257925957441
624013026,-0.00241713831201196
624038075,-0.00304413074627519
624040526,-0.00299842585809529
624043130,-0.00300034182146192
624060522,-0.00268993549980223
624063007,-0.00254200957715511
624065591,-0.0024366332218051
624068087,-0.00241136224940419
624078029,-0.00231009139679372
624080596,-0.00225026672706008
624082960,-0.00212536193430424
624085822,-0.00198187469504774
624100521,-0.00195140298455954
624103023,-0.00199729390442371
624105764,-0.00202469038777053
624112950,-0.00197170628234744
624115582,-0.00187410716898739
624118046,-0.00183793460018933
624120585,-0.00186025875154883
624140568,-0.00167402857914567
624163033,-0.00273358123376966
624165597,-0.00272521330043674
624168254,-0.00278678117319942
624180621,-0.00321097811684012
624182953,-0.00332444394007325
624185767,-0.00335680553689599
624187991,-0.00343243195675313
624190597,-0.00346423173323274
624202998,-0.00346385687589645
624205752,-0.00341309979557991
624208000,-0.0033637632150203
624210734,-0.00332574173808098
624212985,-0.00327794253826141
624215793,-0.00325323175638914
624218036,-0.00321697210893035
624240553,-0.00296553666703403
624242967,-0.00298439408652484
624245903,-0.00300172390416265
624248197,-0.00297155324369669
624250584,-0.00292862555943429
624260577,-0.0030053467489779
624278213,-0.00291254557669163
624280699,-0.00284750061109662
624282931,-0.00284659070894122
624300522,-0.00317299272865057
624302992,-0.00326946331188083
624305644,-0.00331336259841919
624308272,-0.0033292081207037
624310682,-0.00347553938627243
624312959,-0.00355531089007854
624315660,-0.0036767078563571
624318316,-0.00381534546613693
624320523,-0.00388209102675319
624322966,-0.00393250817433
624340527,-0.00447280704975128
624342964,-0.00449055852368474
624363072,-0.00421756459400058
624365642,-0.00416092062368989
624368083,-0.00399729236960411
624378051,-0.00485858414322138
624380584,-0.00472829351201653
624382966,-0.00460127322003245
624385738,-0.0044879550114274
624388057,-0.00431207846850157
624390546,-0.00403693690896034
624392993,-0.00389821594581008
624400522,-0.0037387115880847
624403029,-0.00371852843090892
624405632,-0.00367447920143604
624408197,-0.00365468976087868
624410636,-0.00362699921242893
624412956,-0.00361601822078228
624415631,-0.003625727025792
624440604,-0.0042171273380518
624442965,-0.00425774184986949
624445712,-0.0042940522544086
624458239,-0.00455320021137595
624460577,-0.00460394006222487
624463008,-0.0046902378089726
624465581,-0.00477720890194178
624468243,-0.00479431450366974
624470523,-0.00477987481281161
624480664,-0.0047066742554307
624482957,-0.00467858090996742
624485594,-0.00459891557693481
624498387,-0.00476128794252872
624500497,-0.00476776622235775
624503025,-0.00476659182459116
624505579,-0.00478398567065597
624508417,-0.00477668363600969
624510636,-0.0048278346657753
624512956,-0.00489234877750278
624515632,-0.00492891296744347
624543026,-0.0054269409738481
624560526,-0.00398606387898326
624563012,-0.0038862987421453
624565577,-0.00393506791442633
624578402,-0.00362223503179848
624580595,-0.00368023500777781
624583028,-0.00368269253522158
624585741,-0.0036320248618722
624600533,-0.0034176972694695
624602979,-0.00345259346067905
624605580,-0.00342776393517852
624608027,-0.00341365672647953
624610718,-0.00337741198018193
624612948,-0.00325201312080026
624615632,-0.00322603224776685
624640544,-0.00289092911407351
624642995,-0.0029359613545239
624645714,-0.0029614504892379
624648053,-0.00296370312571526
624660666,-0.00299012614414096
624663045,-0.00301477429457009
624665579,-0.00310663017444313
624668075,-0.00305340369231999
624683091,-0.00338368793018162
624685603,-0.00352208269760013
624700721,-0.00368741480633616
624703212,-0.00382101000286639
624710726,-0.00389834214001894
624713024,-0.00392366945743561
624742982,-0.00321860099211335
624760769,-0.00265224976465106
624763063,0.00233855191618204
624780835,0.0029287775978446
624800852,0.00313840340822935
624803179,0.00314794899895787
624805582,0.00316335796378553
624808048,0.00316162640228868
624810853,0.00308402022346854
624840552,0.00207742722705007
624843039,0.00197232747450471
624860542,0.00126326153986156
624863121,0.00119534065015614
624865575,0.00111318135168403
624868301,0.00109451508615166
624880612,0.00107516639400274
624903224,0.00166594353504479
624905579,0.00185921927914023
624910630,0.0021247414406389
624913156,0.00217146379873157
624943278,0.00340609205886722
624945771,0.00343196652829647
624960641,0.00400200951844454
624963070,0.00398887414485216
624980631,0.00385177577845752
624983147,0.00380892073735595
625000631,0.0027476018294692
625003024,0.00266222329810262
625013052,0.0020497553050518
625040573,0.00118639518041164
625060623,0.000984380953013897
625063166,0.000966686056926847
625065696,0.000833300058729947
625068039,0.000796594424173236
625080620,0.000467077479697764
625083147,0.000361006706953049
625085705,0.000360732898116112
625088054,0.000339402235113084
625100537,0.000408958294428885
625103262,0.000538728781975806
625105746,0.000704011879861355
625108042,0.000827868236228824
625110758,0.000913181342184544
625140570,0.00271569821052253
625143193,0.0027923509478569
625160537,0.00262646703049541
625163275,0.00256421696394682
625178031,0.00216176267713308
625180584,0.00201635342091322
625198191,0.0021525148767978
625200538,0.00219184858724475
625203192,0.00225742440670729
625205849,0.00225810240954161
625208219,0.00229980750009418
625210621,0.00248195813037455
625212948,0.00274931918829679
625240540,0.00413284171372652
625242987,0.00415992550551891
625245901,0.00427906215190887
625248042,0.00431229779496789
625258117,0.00427988125011325
625260538,0.00427468772977591
625263000,0.00429875403642654
625265630,0.0042741927318275
625298302,0.00446623656898737
625300567,0.00439880276098847
625302986,0.00427054986357689
625305593,0.0041806111112237
625310623,0.00407933071255684
625342955,0.002641168422997
625346029,0.00252061057835817
625360539,0.00187884224578738
625363051,0.00184275640640408
625378428,0.00223322585225105
625380566,0.00215044594369829
625382979,0.00210068980231881
625398628,0.00166287017054856
625400542,0.00165560748428106
625402970,0.00156744325067848
625412944,0.00146223267074674
625415591,0.00140704214572906
625460624,0.00122390920296311
625463003,0.00124007102567703
625465720,0.00122593902051449
625480581,0.00119996082503349
625482945,0.0012798827374354
625485805,0.00125758850481361
625500598,0.00149997626431286
625503009,0.00156862940639257
625510621,0.00167079002130777
625512947,0.0017354185692966
625540715,0.00224549928680062
625563025,0.00437091011554003
625565788,0.00435953494161367
625583043,0.00429120473563671
625585782,0.00425102282315493
625588045,0.00414496473968029
625598040,0.0036379680968821
625600545,0.00366850383579731
625603000,0.00366593664512038
625610624,0.00354167493060231
625612963,0.00343500333838165
625615737,0.00331255281344056
625618048,0.00324248103424907
625620545,0.00323062250390649
625640546,0.00317939720116556
625660544,0.00318633299320936
625663107,0.00317197991535068
625665588,0.003270183224231
625668076,0.00338085112161934
625680586,0.00362843158654869
625682947,0.00374601827934384
625685673,0.00385935232043266
625700547,0.00387773453257978
625703009,0.0039008348248899
625705651,0.00398361450061202
625710625,0.00400894787162542
625712949,0.00400201184675097
625715690,0.00404799822717905
625740556,0.0038328233640641
625743006,0.00374195817857981
625763036,0.00579522270709276
625765810,0.00580598460510373
625780581,0.0059999325312674
625782971,0.00609957426786423
625785896,0.00614997185766697
625798400,0.00438711000606418
625800549,0.00438500801101327
625803003,0.00428916979581118
625805732,0.00407480448484421
625810582,0.00363275734707713
625812974,0.00364417908713222
625816016,0.00371065177023411
625818477,0.00392049457877874
625840636,0.00574269890785217
625860635,0.00643603410571814
625863023,0.00645818561315537
625865541,0.00645740749314427
625868367,0.00639030011370778
625880569,0.0062491288408637
625882973,0.00618815049529076
625885562,0.00614310102537274
625888389,0.00614830944687128
625900550,0.00608251057565212
625903002,0.00607429817318916
625905544,0.00607934640720487
625910582,0.00602214923128486
625912955,0.00612872652709484
625940556,0.00622722133994102
625942966,0.0062833190895617
625945838,0.00634521711617708
625959033,0.008807472884655
625960609,0.0087762251496315
625963033,0.00866150204092264
625980637,0.00860936008393765
625982923,0.00865630153566599
625985636,0.00871150568127632
626000556,0.00888671167194843
626003031,0.00888175237923861
626010697,0.00907040666788816
626012921,0.00918306317180395
626015782,0.00919466931372881
626040688,0.0096315061673522
626042981,0.00951787456870079
626045778,0.00951803475618362
626048201,0.00941485911607742
626060723,0.00887002795934677
626063002,0.00882569141685963
626065639,0.00861817039549351
626080641,0.00807427801191807
626100556,0.00816343352198601
626103111,0.00821730773895979
626105627,0.0081920949742198
626110620,0.00819868221879005
626112964,0.00820758007466793
626140557,0.00898744352161884
626143029,0.00905265379697084
626145785,0.00909946952015162
626160556,0.00948386732488871
626163029,0.0125413713976741
626165567,0.0126343341544271
626180583,0.01345285307616
626182963,0.013369906693697
626185569,0.0134025299921632
626188273,0.0134889846667647
626200557,0.0136081390082836
626202984,0.0136857554316521
626205572,0.0136988461017609
626208295,0.0135913202539086
626210712,0.0134551823139191
626212962,0.0133443903177977
626240719,0.0130004398524761
626242963,0.0130510730668902
626245653,0.0130209643393755
626260557,0.0127973277121782
626262995,0.0126526784151793
626265704,0.0125964870676398
626268170,0.0125687289983034
626280574,0.012179896235466
626282966,0.0121354395523667
626285677,0.0120948310941458
626300647,0.0118777537718415
626310694,0.0117076896131039
626312966,0.011688094586134
626340811,0.0120152980089188
626360919,0.0121661275625229
626363008,0.0121148657053709
626365564,0.0120926517993212
626380831,0.0126124219968915
626382982,0.0126807382330298
626385581,0.0125912390649319
626400908,0.0121647110208869
626403001,0.0122182611376047
626405807,0.0123062655329704
626410954,0.012591521255672
626412948,0.012679485604167
626415570,0.012816185131669
626441074,0.0136967580765486
626443012,0.0137267177924514
626445582,0.0138628976419568
626461151,0.0140734855085611
626462983,0.0141157144680619
626465568,0.0141295557841659
626468048,0.0141465915367007
626481172,0.0143192065879703
626482946,0.0142932124435902
626501107,0.0144455498084426
626502950,0.0145057598128915
626505795,0.0144001832231879
626508026,0.0143372109159827
626512955,0.0144279543310404
626515580,0.0143219782039523
626531079,0.0139499343931675
626532980,0.0139005091041327
626535576,0.0138555262237787
626561154,0.013340494595468
626581175,0.0170382242649794
626583071,0.0170924551784992
626585681,0.0171514898538589
626588022,0.0172229986637831
626601191,0.0173628889024258
626603195,0.0174600929021835
626611077,0.0175814256072044
626613112,0.017758596688509
626641187,0.0184049066156149
626643218,0.0183859933167696
626645566,0.0183993428945541
626648038,0.018524095416069
626660917,0.0187825467437506
626663088,0.0188846178352833
626665577,0.0190165564417839
626668038,0.0190386548638344
626680977,0.0189934056252241
626683099,0.018864169716835
626685660,0.0188635569065809
626701067,0.018618643283844
626703421,0.0185654871165752
626705814,0.0185757894068956
626710605,0.0184397846460342
626713147,0.0183800011873245
626715664,0.0183635056018829
626740935,0.0182382017374039
626743107,0.0181380230933428
626745581,0.0181155670434237
626748113,0.0180129092186689
626780691,0.0159183442592621
626782924,0.0158789530396461
626785768,0.0157775767147541
626788076,0.0157398469746113
626800986,0.0157323889434338
626803280,0.0157819874584675
626805835,0.0158538874238729
626811026,0.0157747212797403
626813175,0.0157567281275988
626815635,0.015863386914134
626818017,0.0159005858004093
626842953,0.0164313204586506
626845582,0.0164695139974356
626860610,0.0166956279426813
626862995,0.0167056173086166
626865674,0.0168225225061178
626868204,0.0168155170977116
626888291,0.0167250335216522
626890654,0.0167399253696203
626900593,0.0166428219527006
626902947,0.0166187882423401
626910696,0.0164522547274828
626912943,0.0163561161607504
626915586,0.0162881910800934
626918083,0.0163120217621326
626940803,0.0162319988012314
626943018,0.0162794180214405
626945565,0.0163154192268848
626960713,0.0164346750825644
626980773,0.011413992382586
626983075,0.0114713283255696
627000893,0.0115260584279895
627003019,0.0114297028630972
627005778,0.0115036414936185
627008025,0.0115614300593734
627010751,0.0115938205271959
627013058,0.0115892477333546
627015640,0.0115599622949958
627043022,0.0116218570619822
627045595,0.011648022569716
627060776,0.0117012718692422
627063083,0.0117128249257803
627080618,0.0117924679070711
627083115,0.0119458483532071
627085629,0.0119376638904214
627100674,0.0120530491694808
627103225,0.0120013151317835
627108233,0.0121370330452919
627110674,0.0122697716578841
627113171,0.0122586200013757
627140594,0.0117251882329583
627143088,0.0116296131163836
627145722,0.0116395140066743
627148284,0.0117476508021355
627160509,0.00782905519008636
627163366,0.00783694908022881
627180591,0.00780908251181245
627200592,0.00808241683989763
627203705,0.00814407039433718
627208335,0.00808373931795359
627210593,0.0081943366676569
627213081,0.00825232360512018
627215596,0.00825155433267355
627240635,0.00826014019548893
627263263,0.00813583098351955
627265589,0.00813366286456585
627268052,0.00801355019211769
627280717,0.00808738451451063
627282998,0.00802194699645042
627285610,0.00794280134141445
627300728,0.00798871368169785
627303051,0.00804087053984404
627308054,0.00800968706607819
627310732,0.00798124447464943
627340779,0.00801720097661018
627342974,0.00797611474990845
627345594,0.0079546645283699
627348054,0.00805708486586809
627360818,0.00792853813618422
627363195,0.0080804442986846
627380742,0.00800099782645702
627383180,0.00393917504698038
627400755,0.00393689936026931
627403249,0.00401746202260256
627405641,0.00398046150803566
627408188,0.00395185267552733
627410789,0.00390600087121129
627413225,0.00396109465509653
627415579,0.00400593178346753
627440806,0.00415598321706057
627443157,0.00415378995239735
627445702,0.00415089353919029
627458003,0.00414912030100822
627460823,0.0040891095995903
627463239,0.00411090347915888
627478035,0.00382905686274171
627480907,0.0038063614629209
627483041,0.00372469355352223
627485638,0.00365356914699078
627498232,0.00348093616776168
627500908,0.00349102076143026
627503017,0.0034941416233778
627505704,0.00350068649277091
627510907,0.00339213153347373
627512976,0.00329199340194464
627540992,0.00306779472157359
627543097,0.00310287950560451
627560991,0.00324031058698893
627563122,0.00318257045000792
627565640,0.0032791830599308
627583145,0.00136971450410783
627585603,0.00135504268109798
627601065,0.0013439574977383
627603226,0.00132258457597345
627605589,0.00129817065317184
627608059,0.00123504921793938
627610636,0.00126003590412438
627613267,0.00129946414381266
627640685,0.000813054037280381
627643144,0.000856157159432769
627645600,0.00081881764344871
627648061,0.000822955509647727
627658034,0.000592238618992269
627660621,0.000524634146131575
627663311,0.000454894732683897
627665604,0.000315258395858109
627668181,0.00035839423071593
627698062,0.000724594225175679
627700602,0.000655517913401127
627712960,0.00072361365891993
627782975,-0.000912863179109991
627785778,-0.000827510259114206
627800688,-0.000866044079884887
627808066,-0.00109938299283385
627810708,-0.00110015249811113
627812961,-0.00119240349158645
627840618,-0.00138874677941203
627860624,-0.00129154301248491
627862981,-0.001278031966649
627865686,-0.00127467326819897
627868034,-0.00124037323985249
627880605,-0.00121407257393003
627882967,-0.00118693441618234
627902959,-0.000790469581261277
627905746,-0.000818396103568375
627910524,-0.000694889342412353
627912961,-0.000643092091195285
627915754,-0.000675457995384932
627940608,-0.00107726396527141
627960526,-0.00345407705754042
627962960,-0.00341161200776696
627982981,-0.00370797514915466
628000727,-0.00352689670398831
628002958,-0.00349450996145606
628005897,-0.00352628482505679
628008206,-0.00351100927218795
628010528,-0.00344764650799334
628040539,-0.00315057090483606
628043018,-0.00312726991251111
628060547,-0.00310625694692135
628062979,-0.00304721156135201
628065974,-0.00300138723105192
628080707,-0.00314405467361212
628083068,-0.00325165688991547
628102975,-0.00351072801277041
628105955,-0.0035549511667341
628110727,-0.00379613088443875
628113007,-0.0038304200861603
628138116,-0.00388856674544513
628140718,-0.00377652700990438
628143024,-0.00375861488282681
628160522,-0.00502903945744038
628180528,-0.00468696467578411
628200628,-0.00456273276358843
628202975,-0.00449436064809561
628208070,-0.00444950815290213
628210647,-0.00448855152353644
628213019,-0.00446676416322589
628240544,-0.00454719597473741
628243011,-0.00455797417089343
628260547,-0.00490226177498698
628262977,-0.00499272253364325
628280740,-0.00499081891030073
628283034,-0.00498952111229301
628285695,-0.00510352337732911
628288140,-0.0051571186631918
628302955,-0.00499148713424802
628306020,-0.00486173899844289
628310630,-0.00490145152434707
628312995,-0.00490897614508867
628315836,-0.00489392597228289
628338307,-0.00436623161658645
628340542,-0.00435576308518648
628342975,-0.00425146613270044
628360630,-0.00396526651456952
628362980,-0.00399245088919997
628365713,-0.00399895664304495
628380552,-0.00525371637195349
628383036,-0.00518198637291789
628385596,-0.00519577693194151
628398431,-0.00520195811986923
628400631,-0.00532966991886497
628402970,-0.00542886974290013
628405666,-0.00547457113862038
628410522,-0.00551924807950854
628413142,-0.00558845838531852
628415807,-0.00578455161303282
628440551,-0.00596754718571901
628460718,-0.00602867361158133
628463021,-0.00598657317459583
628465684,-0.00596694508567452
628480542,-0.00569921173155308
628483030,-0.00564347160980105
628485661,-0.00558293890208006
628500633,-0.00537633895874023
628503070,-0.00541538512334228
628510545,-0.00531405117362738
628513077,-0.00525913899764419
628515602,-0.00531241856515408
628538518,-0.00510377530008554
628540634,-0.00507828081026673
628543173,-0.00512414425611496
628545695,-0.00513553433120251
628560742,-0.0101528018712997
628563217,-0.0101646855473518
628565600,-0.0102593638002872
628580543,-0.0103717558085918
628583255,-0.0103497775271535
628598290,-0.0103951096534729
628600686,-0.0104695651680231
628602952,-0.0104973446577787
628605804,-0.0105875506997108
628610718,-0.0104769188910723
628613272,-0.0103846117854118
628615650,-0.0104337763041258
628618340,-0.0105319134891033
628620718,-0.0105839194729924
628640774,-0.0109380055218935
628643233,-0.0109594268724322
628645649,-0.0109765520319343
628660802,-0.0109168598428369
628662977,-0.0108434837311506
628665657,-0.0107821226119995
628668294,-0.0108618615195155
628670543,-0.0109809888526797
628700638,-0.0103755351155996
628702979,-0.010346457362175
628705715,-0.0103263137862086
628708462,-0.0103699248284101
628710548,-0.0103735793381929
628713075,-0.0103507451713085
628715695,-0.0103146918118
628740639,-0.0106993699446321
628742987,-0.0107460524886847
628745653,-0.0108336228877306
628760751,-0.0109744220972061
628762960,-0.0110274404287338
628765666,-0.0109806936234236
628780541,-0.0100646987557411
628782991,-0.0100664384663105
628798343,-0.00998616777360439
628800554,-0.00996655505150557
628802975,-0.00981501862406731
628805768,-0.00971294939517975
628810542,-0.00963945221155882
628813076,-0.00964207109063864
628815720,-0.00949104130268097
628818423,-0.00947564374655485
628840638,-0.00888377800583839
628843073,-0.00886344816535711
628860736,-0.00877389591187239
628863006,-0.00870090909302235
628865815,-0.00873268116265535
628880743,-0.0088457465171814
628882978,-0.00883384607732296
628885897,-0.00891840737313032
628888275,-0.00891869328916073
628890778,-0.00896297302097082
628900820,-0.00920975208282471
628902975,-0.00925042573362589
628905996,-0.00924835726618767
628908356,-0.00925851799547672
628910860,-0.00931689701974392
628913035,-0.0093108844012022
628915984,-0.00931514333933592
628943078,-0.00966728013008833
628945600,-0.0096503421664238
628948197,-0.00967089086771011
628960981,-0.0104825086891651
628963009,-0.0105546601116657
628980923,-0.0103308223187923
628982977,-0.0103264078497887
629000918,-0.010350501164794
629002976,-0.0104006063193083
629010942,-0.0102435769513249
629013012,-0.0102660972625017
629015638,-0.0103002618998289
629018267,-0.0102844620123506
629041031,-0.00987821258604527
629043059,-0.00980077125132084
629045636,-0.00975911691784859
629060959,-0.00967404525727034
629062953,-0.00975268334150314
629065576,-0.00978357531130314
629068046,-0.00972092151641846
629080896,-0.00976070389151573
629082983,-0.00977295637130737
629085641,-0.00979340821504593
629101104,-0.00997663661837578
629102953,-0.0101084243506193
629105702,-0.0103100696578622
629108165,-0.0103565026074648
629111141,-0.0103458240628242
629113041,-0.0104341823607683
629115548,-0.0105447918176651
629118073,-0.0105876699090004
629141100,-0.0110382745042443
629143081,-0.0110705010592937
629145558,-0.0111159048974514
629161098,-0.0113145597279072
629163013,-0.0112751200795174
629181105,-0.0111999548971653
629183030,-0.0111046731472015
629185592,-0.0110712200403214
629201209,-0.0111094955354929
629203057,-0.0111166201531887
629205570,-0.0111351786181331
629211229,-0.0111112017184496
629241159,-0.0109826885163784
629243109,-0.0110841821879148
629245547,-0.0110744442790747
629248077,-0.0110926534980536
629261265,-0.0111253364011645
629263148,-0.0111029241234064
629265575,-0.0111132143065333
629268046,-0.0112545192241669
629281158,-0.011273579671979
629283162,-0.0113376015797257
629285632,-0.0114195141941309
629301078,-0.011524124071002
629303066,-0.0115635450929403
629305664,-0.0116590261459351
629311278,-0.0117192333564162
629313087,-0.0116849532350898
629315682,-0.0116125997155905
629318045,-0.0116348378360271
629341055,-0.0114237843081355
629343168,-0.0114078726619482
629345576,-0.0114145884290338
629348047,-0.0113499294966459
629361194,-0.0112552288919687
629363181,-0.0111420229077339
629383189,-0.0144822848960757
629400765,-0.0147425662726164
629403146,-0.0146663216874003
629413149,-0.0146361915394664
629415673,-0.0146336937323213
629418044,-0.0146566275507212
629420741,-0.0147964973002672
629440745,-0.0145293567329645
629460819,-0.014661374501884
629462979,-0.0145725179463625
629465629,-0.0145038580521941
629480897,-0.0145509075373411
629483278,-0.0144950598478317
629485682,-0.0145381353795528
629488027,-0.0144968070089817
629503359,-0.0143260257318616
629505703,-0.0143182408064604
629510777,-0.0142856873571873
629513403,-0.0143394432961941
629515627,-0.0143290851265192
629540519,-0.0143151795491576
629543464,-0.0143049359321594
629545583,-0.0142640136182308
629560584,-0.0143714770674706
629583095,-0.00958069507032633
629598397,-0.00968016218394041
629600520,-0.00969582051038742
629603103,-0.00966067053377628
629605574,-0.00962416641414166
629613144,-0.00961906928569078
629615630,-0.00964746810495853
629640564,-0.00947366841137409
629643576,-0.00935967639088631
629645576,-0.00922059267759323
629648084,-0.00912107806652784
629660629,-0.00889287143945694
629663075,-0.0089481845498085
629680519,-0.00920287612825632
629683156,-0.00926716905087233
629703180,-0.00979591812938452
629705573,-0.00980647839605808
629708125,-0.00975354481488466
629718025,-0.0100193936377764
629720609,-0.00996450241655111
629740519,-0.00976976938545704
629743230,-0.00979794654995203
629745686,-0.00965540297329426
629760595,-0.00804494321346283
629763269,-0.00799836590886116
629765681,-0.00804245844483376
629798232,-0.00776405679062009
629800523,-0.00777113903313875
